StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q7_23,Q7_24,Q7_25,Q7_26,Q7_27,Q7_28,Q7_29,Q7_30,Q7_31,Q7_32,Q7_33,Q7_34,Q7_35,Q7_36,Q7_37,Q7_38,Q7_39,Q7_40,Q7_41,Q7_42,Q7_43,Q7_44,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q9_1,Q9_2,Q9_3,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q11_1,Q11_2,Q11_3,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14_1,Q14_2,Q14_3,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q16_1,Q16_2,Q16_3,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_2,Q18_3,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20_1,Q20_2,Q20_3,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q22_1,Q22_2,Q22_3,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,survey_code
2019-03-05 11:36:02,2019-03-05 11:36:03,2,,100,1,1,2019-03-05 11:36:03,R_3vFV175XhThmcGF,,,,,32.0666961669921875,34.766693115234375,test,,1,2,Cras malesuada. At enim! Accumsan at. Duis tempus tempora ipsum.,3,2,4,1,3,1,5,3,5,1,2,2,2,4,1,3,1,1,2,3,5,4,1,2,3,4,2,3,2,4,1,2,4,4,3,5,2,5,3,4,3,2,4,4,5,8.3100000000000004973799150320701301097869873046875,9.6500000000000003552713678800500929355621337890625,8.92999999999999971578290569595992565155029296875,19,2,1,3,7.69000000000000039079850466805510222911834716796875,9.7799999999999993605115378159098327159881591796875,9.1400000000000005684341886080801486968994140625,19,2,1,3,3.339999999999999857891452847979962825775146484375,3.87000000000000010658141036401502788066864013671875,7.519999999999999573674358543939888477325439453125,31,6,1,3,2,2.95999999999999996447286321199499070644378662109375,8.8100000000000004973799150320701301097869873046875,7.9000000000000003552713678800500929355621337890625,33,3,1,2,2.589999999999999857891452847979962825775146484375,8.410000000000000142108547152020037174224853515625,8.9199999999999999289457264239899814128875732421875,22,2,1,3,4.61000000000000031974423109204508364200592041015625,9.7400000000000002131628207280300557613372802734375,5.4900000000000002131628207280300557613372802734375,8,3,1,2,6.11000000000000031974423109204508364200592041015625,6.29999999999999982236431605997495353221893310546875,8.5299999999999993605115378159098327159881591796875,14,2,1,3,0.729999999999999982236431605997495353221893310546875,3.520000000000000017763568394002504646778106689453125,8.6300000000000007815970093361102044582366943359375,28,99067019
2019-03-05 11:36:03,2019-03-05 11:36:03,2,,100,0,1,2019-03-05 11:36:03,R_egRbCMi0Q8jJbo1,,,,,32.0666961669921875,34.766693115234375,test,,1,2,"Metus! Justo, sagittis pharetra ante elit. Consequat tempus consequat duis, nulla vivamus.",7,5,5,1,4,1,5,3,3,1,5,4,2,4,2,2,3,1,2,2,2,3,3,3,1,1,4,5,5,5,4,2,1,5,3,3,1,5,3,4,4,1,3,3,2,7.1500000000000003552713678800500929355621337890625,7.29999999999999982236431605997495353221893310546875,9.96000000000000085265128291212022304534912109375,13,2,3,1,4.21999999999999975131004248396493494510650634765625,6.019999999999999573674358543939888477325439453125,5.19000000000000039079850466805510222911834716796875,0,3,1,2,7.9000000000000003552713678800500929355621337890625,8.5800000000000000710542735760100185871124267578125,8.8900000000000005684341886080801486968994140625,21,3,1,3,2,9.78999999999999914734871708787977695465087890625,9.78999999999999914734871708787977695465087890625,9.78999999999999914734871708787977695465087890625,40,2,1,3,8.230000000000000426325641456060111522674560546875,8.410000000000000142108547152020037174224853515625,9.339999999999999857891452847979962825775146484375,8,2,1,3,7.589999999999999857891452847979962825775146484375,8.6400000000000005684341886080801486968994140625,9.230000000000000426325641456060111522674560546875,31,2,3,1,1.229999999999999982236431605997495353221893310546875,8.3100000000000004973799150320701301097869873046875,7.230000000000000426325641456060111522674560546875,8,1,2,3,8.9399999999999995026200849679298698902130126953125,9.4900000000000002131628207280300557613372802734375,9.5299999999999993605115378159098327159881591796875,11,13286377
2019-03-05 11:36:03,2019-03-05 11:36:03,2,,100,0,1,2019-03-05 11:36:03,R_cvalmmNiN3Nwbjf,,,,,32.0666961669921875,34.766693115234375,test,,1,1,Pellentesque curabitur vulputate ac laoreet pellentesque suspendisse ac? Euismod. Culpa aenean vel maecenas elit.,6,2,4,4,5,1,4,3,5,4,2,1,3,4,2,3,2,1,2,4,3,3,2,4,4,1,3,1,1,1,1,3,5,5,1,2,3,1,4,4,3,4,2,2,5,2.45000000000000017763568394002504646778106689453125,5.480000000000000426325641456060111522674560546875,4.4199999999999999289457264239899814128875732421875,24,1,3,2,9.78999999999999914734871708787977695465087890625,9.910000000000000142108547152020037174224853515625,9.9000000000000003552713678800500929355621337890625,17,2,1,3,2.8300000000000000710542735760100185871124267578125,7.54000000000000003552713678800500929355621337890625,5.480000000000000426325641456060111522674560546875,46,2,2,3,1,1.810000000000000053290705182007513940334320068359375,5.82000000000000028421709430404007434844970703125,9.8499999999999996447286321199499070644378662109375,14,1,2,3,9.0099999999999997868371792719699442386627197265625,9.6400000000000005684341886080801486968994140625,9.6199999999999992184029906638897955417633056640625,43,1,3,2,2.4199999999999999289457264239899814128875732421875,2.839999999999999857891452847979962825775146484375,6.730000000000000426325641456060111522674560546875,8,3,2,1,5.05999999999999960920149533194489777088165283203125,8.4700000000000006394884621840901672840118408203125,7.75,39,3,1,2,3.149999999999999911182158029987476766109466552734375,4.32000000000000028421709430404007434844970703125,4.980000000000000426325641456060111522674560546875,30,17941795
2019-03-05 11:36:03,2019-03-05 11:36:04,2,,100,1,1,2019-03-05 11:36:04,R_9tp7MHLMvjn81St,,,,,32.0666961669921875,34.766693115234375,test,,1,1,Quam vivamus gravida proin tempora magna pharetra integer maecenas tempus aliquam dolorem suspendisse.,8,5,1,5,1,4,2,1,5,2,1,4,4,2,3,4,2,5,5,4,2,5,3,3,2,4,1,2,2,5,4,4,2,1,1,1,2,5,1,5,5,3,5,2,5,9.57000000000000028421709430404007434844970703125,9.8699999999999992184029906638897955417633056640625,9.660000000000000142108547152020037174224853515625,21,2,1,3,7.12000000000000010658141036401502788066864013671875,7.7599999999999997868371792719699442386627197265625,7.8499999999999996447286321199499070644378662109375,22,1,3,2,1.5900000000000000799360577730112709105014801025390625,1.6799999999999999378275106209912337362766265869140625,4.80999999999999960920149533194489777088165283203125,38,3,3,1,2,5.160000000000000142108547152020037174224853515625,8.699999999999999289457264239899814128875732421875,7.910000000000000142108547152020037174224853515625,35,3,2,1,8.1400000000000005684341886080801486968994140625,8.980000000000000426325641456060111522674560546875,8.480000000000000426325641456060111522674560546875,25,2,1,3,0.1499999999999999944488848768742172978818416595458984375,8.1400000000000005684341886080801486968994140625,8.82000000000000028421709430404007434844970703125,29,3,2,1,3.930000000000000159872115546022541821002960205078125,4.29999999999999982236431605997495353221893310546875,4.339999999999999857891452847979962825775146484375,19,1,2,3,2.62999999999999989341858963598497211933135986328125,4.88999999999999968025576890795491635799407958984375,7.910000000000000142108547152020037174224853515625,10,60844606
2019-03-05 11:36:04,2019-03-05 11:36:04,2,,100,0,1,2019-03-05 11:36:04,R_bDHrXUmXWymcRxP,,,,,32.0666961669921875,34.766693115234375,test,,1,3,Accumsan augue temporibus. Fringilla. Faucibus elit cursus? Atque est orci velit sagittis. Blandit.,8,2,1,1,2,2,4,3,1,3,1,4,3,2,2,5,2,4,4,4,5,4,5,4,4,2,3,5,3,3,1,4,2,2,3,5,3,1,2,1,1,2,4,1,3,6.63999999999999968025576890795491635799407958984375,9.1099999999999994315658113919198513031005859375,6.7400000000000002131628207280300557613372802734375,44,3,2,1,0.340000000000000024424906541753443889319896697998046875,2.589999999999999857891452847979962825775146484375,4.87999999999999989341858963598497211933135986328125,9,1,3,2,9.2200000000000006394884621840901672840118408203125,9.839999999999999857891452847979962825775146484375,9.5800000000000000710542735760100185871124267578125,18,2,2,3,1,1.45999999999999996447286321199499070644378662109375,3,4.86000000000000031974423109204508364200592041015625,35,2,3,1,2.439999999999999946709294817992486059665679931640625,5.1699999999999999289457264239899814128875732421875,8.4199999999999999289457264239899814128875732421875,0,2,1,3,2.70999999999999996447286321199499070644378662109375,7.70999999999999996447286321199499070644378662109375,4.11000000000000031974423109204508364200592041015625,30,2,1,3,8.2400000000000002131628207280300557613372802734375,9.1699999999999999289457264239899814128875732421875,8.82000000000000028421709430404007434844970703125,21,3,2,1,4.2400000000000002131628207280300557613372802734375,5.0999999999999996447286321199499070644378662109375,8.3300000000000000710542735760100185871124267578125,46,73637714
2019-03-05 11:36:04,2019-03-05 11:36:04,2,,100,0,1,2019-03-05 11:36:04,R_bvavISapBFauIw5,,,,,32.0666961669921875,34.766693115234375,test,,1,2,"Ultricies placerat? Rutrum imperdiet felis culpa. Posuere suscipit, aliquet tincidunt imperdiet consequat viverra.",8,5,1,2,5,5,5,3,5,2,2,2,5,3,1,5,5,3,5,5,2,5,2,4,2,3,3,2,1,5,4,5,5,1,3,1,1,1,1,3,2,5,5,2,3,2.520000000000000017763568394002504646778106689453125,4.20999999999999996447286321199499070644378662109375,8.6400000000000005684341886080801486968994140625,1,1,2,3,4.1699999999999999289457264239899814128875732421875,5.37000000000000010658141036401502788066864013671875,4.45000000000000017763568394002504646778106689453125,13,1,2,3,8.660000000000000142108547152020037174224853515625,9.5800000000000000710542735760100185871124267578125,9.03999999999999914734871708787977695465087890625,9,1,3,2,1,7.53000000000000024868995751603506505489349365234375,8.8300000000000000710542735760100185871124267578125,8.6400000000000005684341886080801486968994140625,9,1,2,3,1.2800000000000000266453525910037569701671600341796875,9.42999999999999971578290569595992565155029296875,8.67999999999999971578290569595992565155029296875,50,1,2,3,8,9.6300000000000007815970093361102044582366943359375,9.300000000000000710542735760100185871124267578125,27,2,3,1,6.12000000000000010658141036401502788066864013671875,9.75,8.8800000000000007815970093361102044582366943359375,4,3,2,1,9.589999999999999857891452847979962825775146484375,9.7400000000000002131628207280300557613372802734375,9.8800000000000007815970093361102044582366943359375,35,46711698
2019-03-05 11:36:04,2019-03-05 11:36:05,2,,100,1,1,2019-03-05 11:36:05,R_ef9QwgeBamyHrSZ,,,,,32.0666961669921875,34.766693115234375,test,,1,1,Dolorem primis interdum ut ipsum massa tellus sed placerat? Quam mi molestie duis pharetra sapien.,3,5,1,3,1,3,5,2,1,3,2,1,2,3,1,3,4,3,2,1,2,1,5,2,3,1,3,2,5,3,1,1,5,2,2,4,5,3,1,5,2,5,2,2,3,3.70999999999999996447286321199499070644378662109375,7.42999999999999971578290569595992565155029296875,8.07000000000000028421709430404007434844970703125,16,1,3,2,0.11999999999999999555910790149937383830547332763671875,5.03000000000000024868995751603506505489349365234375,9.6899999999999995026200849679298698902130126953125,16,2,1,3,2.37000000000000010658141036401502788066864013671875,9.1699999999999999289457264239899814128875732421875,6.03000000000000024868995751603506505489349365234375,26,4,3,2,1,6,6.7599999999999997868371792719699442386627197265625,7.54000000000000003552713678800500929355621337890625,22,3,1,2,1.439999999999999946709294817992486059665679931640625,1.9699999999999999733546474089962430298328399658203125,9.519999999999999573674358543939888477325439453125,7,3,1,2,6.29000000000000003552713678800500929355621337890625,8.410000000000000142108547152020037174224853515625,7.79999999999999982236431605997495353221893310546875,43,1,3,2,8.519999999999999573674358543939888477325439453125,8.6199999999999992184029906638897955417633056640625,9.4399999999999995026200849679298698902130126953125,7,2,1,3,9.17999999999999971578290569595992565155029296875,9.8100000000000004973799150320701301097869873046875,9.8499999999999996447286321199499070644378662109375,0,81431494
2019-03-05 11:36:05,2019-03-05 11:36:05,2,,100,0,1,2019-03-05 11:36:05,R_cOKQE6F8mF2tt2Z,,,,,32.0666961669921875,34.766693115234375,test,,1,2,Mauris? Montes gravida tempor neque! Ligula! Risus. Justo eu atque nullam! Ut amet vel elementum.,2,5,4,2,4,1,1,2,1,5,3,5,4,3,5,3,5,1,5,3,5,5,3,5,5,2,4,2,4,5,4,3,4,1,3,5,3,3,5,5,5,2,2,5,2,6.92999999999999971578290569595992565155029296875,8.17999999999999971578290569595992565155029296875,9.6199999999999992184029906638897955417633056640625,26,1,2,3,0.040000000000000000832667268468867405317723751068115234375,1.62000000000000010658141036401502788066864013671875,2.37000000000000010658141036401502788066864013671875,21,3,1,2,6.589999999999999857891452847979962825775146484375,6.95999999999999996447286321199499070644378662109375,7.62999999999999989341858963598497211933135986328125,8,5,3,2,1,6.9000000000000003552713678800500929355621337890625,8.7200000000000006394884621840901672840118408203125,7.28000000000000024868995751603506505489349365234375,38,2,1,3,0.57999999999999996003197111349436454474925994873046875,6.769999999999999573674358543939888477325439453125,8.8699999999999992184029906638897955417633056640625,11,1,3,2,6.54999999999999982236431605997495353221893310546875,9.2400000000000002131628207280300557613372802734375,8.8300000000000000710542735760100185871124267578125,10,2,1,3,3.3300000000000000710542735760100185871124267578125,5.0099999999999997868371792719699442386627197265625,7.25,40,1,3,2,7.9199999999999999289457264239899814128875732421875,9.1400000000000005684341886080801486968994140625,8.1699999999999999289457264239899814128875732421875,16,41346389
2019-03-05 11:36:05,2019-03-05 11:36:05,2,,100,0,1,2019-03-05 11:36:06,R_bJJUzpElIaFYdYp,,,,,32.0666961669921875,34.766693115234375,test,,1,1,Nibh? Temporibus. Tellus quam per ac malesuada morbi elit montes. Lorem vitae.,8,3,4,5,2,1,3,4,5,2,1,5,2,3,1,1,4,1,5,1,3,5,3,2,3,4,5,5,4,4,4,2,1,3,5,1,2,5,2,3,1,5,2,3,4,8.2599999999999997868371792719699442386627197265625,8.42999999999999971578290569595992565155029296875,9.839999999999999857891452847979962825775146484375,19,2,3,1,7.55999999999999960920149533194489777088165283203125,9.8599999999999994315658113919198513031005859375,8.1899999999999995026200849679298698902130126953125,44,3,2,1,1.0300000000000000266453525910037569701671600341796875,2.839999999999999857891452847979962825775146484375,4.70000000000000017763568394002504646778106689453125,19,3,3,2,1,1.8200000000000000621724893790087662637233734130859375,5.3300000000000000710542735760100185871124267578125,3.29999999999999982236431605997495353221893310546875,11,3,1,2,5.28000000000000024868995751603506505489349365234375,9.4700000000000006394884621840901672840118408203125,9.42999999999999971578290569595992565155029296875,48,3,2,1,2.399999999999999911182158029987476766109466552734375,3.689999999999999946709294817992486059665679931640625,7.1500000000000003552713678800500929355621337890625,16,3,1,2,5.6699999999999999289457264239899814128875732421875,9.1500000000000003552713678800500929355621337890625,6.86000000000000031974423109204508364200592041015625,36,2,1,3,5.339999999999999857891452847979962825775146484375,5.339999999999999857891452847979962825775146484375,6.5800000000000000710542735760100185871124267578125,17,34443121
2019-03-05 11:36:06,2019-03-05 11:36:06,2,,100,0,1,2019-03-05 11:36:06,R_3C5HGuP5ZfJXSkZ,,,,,32.0666961669921875,34.766693115234375,test,,1,2,Facilisis atque rhoncus nec ipsum potenti. Convallis justo placerat. Imperdiet.,5,2,5,3,2,4,1,5,5,1,3,5,5,4,5,3,4,3,5,5,2,3,2,2,1,5,2,1,4,4,1,5,1,3,2,1,5,5,5,5,3,3,1,5,1,3.910000000000000142108547152020037174224853515625,5,5.29999999999999982236431605997495353221893310546875,47,3,1,2,8.3100000000000004973799150320701301097869873046875,9.519999999999999573674358543939888477325439453125,8.6500000000000003552713678800500929355621337890625,20,2,1,3,1.9099999999999999200639422269887290894985198974609375,5.80999999999999960920149533194489777088165283203125,6.12999999999999989341858963598497211933135986328125,48,6,2,1,3,6.79000000000000003552713678800500929355621337890625,9.32000000000000028421709430404007434844970703125,9.5800000000000000710542735760100185871124267578125,34,1,3,2,8.5800000000000000710542735760100185871124267578125,8.6400000000000005684341886080801486968994140625,8.910000000000000142108547152020037174224853515625,34,1,3,2,6.63999999999999968025576890795491635799407958984375,9.8300000000000000710542735760100185871124267578125,8.7799999999999993605115378159098327159881591796875,15,2,3,1,5.07000000000000028421709430404007434844970703125,7.30999999999999960920149533194489777088165283203125,6.37000000000000010658141036401502788066864013671875,48,1,3,2,9.6899999999999995026200849679298698902130126953125,9.9399999999999995026200849679298698902130126953125,9.699999999999999289457264239899814128875732421875,5,73926554
2019-03-05 11:36:06,2019-03-05 11:36:06,2,,100,0,1,2019-03-05 11:36:06,R_b4uPwEnWZSEFRSB,,,,,32.0666961669921875,34.766693115234375,test,,1,3,Sollicitudin. Dictumst pede per. Primis temporibus mattis magna est? Vulputate convallis risus phasellus porta atque.,5,1,2,3,3,2,3,3,3,4,4,3,2,4,5,4,1,4,2,3,5,4,3,4,4,1,1,1,2,1,2,3,1,1,2,5,1,5,3,1,1,1,1,4,1,6.8300000000000000710542735760100185871124267578125,7.4199999999999999289457264239899814128875732421875,6.9199999999999999289457264239899814128875732421875,31,1,3,2,6.62000000000000010658141036401502788066864013671875,7.0999999999999996447286321199499070644378662109375,9.480000000000000426325641456060111522674560546875,26,3,1,2,3.95000000000000017763568394002504646778106689453125,8.0099999999999997868371792719699442386627197265625,7.12999999999999989341858963598497211933135986328125,42,4,2,1,3,1.3200000000000000621724893790087662637233734130859375,4.5800000000000000710542735760100185871124267578125,8.6899999999999995026200849679298698902130126953125,29,2,3,1,9.339999999999999857891452847979962825775146484375,9.8699999999999992184029906638897955417633056640625,9.730000000000000426325641456060111522674560546875,29,2,3,1,8.0999999999999996447286321199499070644378662109375,9.53999999999999914734871708787977695465087890625,9.519999999999999573674358543939888477325439453125,2,3,2,1,3.45999999999999996447286321199499070644378662109375,3.79999999999999982236431605997495353221893310546875,7.88999999999999968025576890795491635799407958984375,10,2,3,1,0.39000000000000001332267629550187848508358001708984375,5.45000000000000017763568394002504646778106689453125,9.6099999999999994315658113919198513031005859375,35,92793722
2019-03-05 11:36:06,2019-03-05 11:36:06,2,,100,0,1,2019-03-05 11:36:06,R_0dff062qKGRIttr,,,,,32.0666961669921875,34.766693115234375,test,,1,2,Dictumst molestie mattis quis risus sapien nullam dapibus vehicula rutrum vitae.,6,3,5,5,4,1,2,1,5,4,2,4,1,3,4,5,5,5,4,1,1,2,2,5,2,4,4,1,1,4,5,4,3,5,5,2,3,4,4,3,5,3,2,1,5,8.4900000000000002131628207280300557613372802734375,9.4399999999999995026200849679298698902130126953125,9.730000000000000426325641456060111522674560546875,25,3,2,1,7.980000000000000426325641456060111522674560546875,9.25,8.4399999999999995026200849679298698902130126953125,20,3,1,2,7.4199999999999999289457264239899814128875732421875,7.80999999999999960920149533194489777088165283203125,8.589999999999999857891452847979962825775146484375,47,5,1,2,3,3.410000000000000142108547152020037174224853515625,8.949999999999999289457264239899814128875732421875,6.36000000000000031974423109204508364200592041015625,4,2,3,1,1.1699999999999999289457264239899814128875732421875,2.930000000000000159872115546022541821002960205078125,8.449999999999999289457264239899814128875732421875,20,2,3,1,9.5099999999999997868371792719699442386627197265625,9.9399999999999995026200849679298698902130126953125,9.9700000000000006394884621840901672840118408203125,48,1,2,3,3.2400000000000002131628207280300557613372802734375,6.37999999999999989341858963598497211933135986328125,7.589999999999999857891452847979962825775146484375,20,3,1,2,5.20999999999999996447286321199499070644378662109375,5.62999999999999989341858963598497211933135986328125,7.29999999999999982236431605997495353221893310546875,0,44032485
2019-03-05 11:36:06,2019-03-05 11:36:07,2,,100,1,1,2019-03-05 11:36:07,R_eOJpluqr4uwNVI1,,,,,32.0666961669921875,34.766693115234375,test,,1,2,Tempus! Mauris? Cras vulputate praesent. Leo! Euismod bibendum velit integer cras consectetuer vestibulum quis.,6,3,4,3,2,1,5,4,5,2,5,3,4,4,3,5,4,5,4,2,2,2,1,4,4,1,3,5,3,5,2,1,4,1,1,1,2,1,4,1,3,1,1,5,5,8.6300000000000007815970093361102044582366943359375,8.9000000000000003552713678800500929355621337890625,9.5299999999999993605115378159098327159881591796875,14,1,3,2,5.69000000000000039079850466805510222911834716796875,7.05999999999999960920149533194489777088165283203125,6.11000000000000031974423109204508364200592041015625,13,1,3,2,8.769999999999999573674358543939888477325439453125,9.910000000000000142108547152020037174224853515625,8.839999999999999857891452847979962825775146484375,15,5,1,3,2,7,8.3499999999999996447286321199499070644378662109375,9.2599999999999997868371792719699442386627197265625,18,2,3,1,4.5800000000000000710542735760100185871124267578125,9.6199999999999992184029906638897955417633056640625,6.75,34,3,1,2,2.910000000000000142108547152020037174224853515625,6.0099999999999997868371792719699442386627197265625,6.1699999999999999289457264239899814128875732421875,27,2,1,3,9.71000000000000085265128291212022304534912109375,9.8599999999999994315658113919198513031005859375,9.7200000000000006394884621840901672840118408203125,44,1,2,3,8.339999999999999857891452847979962825775146484375,8.9700000000000006394884621840901672840118408203125,9.480000000000000426325641456060111522674560546875,10,64556921
2019-03-05 11:36:07,2019-03-05 11:36:07,2,,100,0,1,2019-03-05 11:36:07,R_1XKs7IvRHmnGesB,,,,,32.0666961669921875,34.766693115234375,test,,1,3,"Bibendum interdum quam. Est fusce convallis! Accusamus, molestie consectetuer lorem.",2,5,2,1,2,1,3,4,2,5,3,3,5,5,1,2,2,2,5,2,1,3,4,2,2,4,5,4,1,1,3,3,2,5,5,2,5,4,2,3,1,3,2,5,4,4.37000000000000010658141036401502788066864013671875,8.660000000000000142108547152020037174224853515625,5.4900000000000002131628207280300557613372802734375,13,3,2,1,5.07000000000000028421709430404007434844970703125,7.03000000000000024868995751603506505489349365234375,9.839999999999999857891452847979962825775146484375,31,1,3,2,3.350000000000000088817841970012523233890533447265625,8.3900000000000005684341886080801486968994140625,7.75,9,3,1,2,3,1.9199999999999999289457264239899814128875732421875,7.8499999999999996447286321199499070644378662109375,7.5099999999999997868371792719699442386627197265625,24,3,2,1,3.180000000000000159872115546022541821002960205078125,8.8900000000000005684341886080801486968994140625,9.42999999999999971578290569595992565155029296875,12,1,3,2,8.230000000000000426325641456060111522674560546875,8.8699999999999992184029906638897955417633056640625,9.1300000000000007815970093361102044582366943359375,48,2,1,3,1.149999999999999911182158029987476766109466552734375,9.480000000000000426325641456060111522674560546875,3.680000000000000159872115546022541821002960205078125,43,1,3,2,0.93000000000000004884981308350688777863979339599609375,1.3400000000000000799360577730112709105014801025390625,1.7199999999999999733546474089962430298328399658203125,38,13521829
2019-03-05 11:36:07,2019-03-05 11:36:08,2,,100,1,1,2019-03-05 11:36:08,R_8zSovER70yIaZ8N,,,,,32.0666961669921875,34.766693115234375,test,,1,3,Etiam faucibus. Nec sollicitudin imperdiet est posuere imperdiet duis nonummy accusamus consectetuer.,8,5,5,2,4,3,3,3,4,5,2,2,1,4,4,2,1,5,4,5,5,4,1,3,2,2,3,4,1,4,1,5,2,3,2,4,1,4,5,4,4,4,1,4,3,3.839999999999999857891452847979962825775146484375,7.480000000000000426325641456060111522674560546875,4.45999999999999996447286321199499070644378662109375,20,3,2,1,1.29000000000000003552713678800500929355621337890625,9.300000000000000710542735760100185871124267578125,9.4199999999999999289457264239899814128875732421875,18,3,2,1,2,9.57000000000000028421709430404007434844970703125,4.9900000000000002131628207280300557613372802734375,27,3,1,3,2,8.3900000000000005684341886080801486968994140625,8.8599999999999994315658113919198513031005859375,9.28999999999999914734871708787977695465087890625,14,3,2,1,9.4199999999999999289457264239899814128875732421875,9.8599999999999994315658113919198513031005859375,9.6699999999999999289457264239899814128875732421875,17,3,2,1,1.2399999999999999911182158029987476766109466552734375,5.30999999999999960920149533194489777088165283203125,1.6100000000000000976996261670137755572795867919921875,43,1,2,3,2.890000000000000124344978758017532527446746826171875,4.7400000000000002131628207280300557613372802734375,7.92999999999999971578290569595992565155029296875,16,2,3,1,0.5500000000000000444089209850062616169452667236328125,4.38999999999999968025576890795491635799407958984375,4.12000000000000010658141036401502788066864013671875,29,45138350
2019-03-05 11:36:08,2019-03-05 11:36:08,2,,100,0,1,2019-03-05 11:36:08,R_74HAJJC7879bhnn,,,,,32.0666961669921875,34.766693115234375,test,,1,2,"Neque vel aenean? Cras purus. In, montes dui! Laoreet natoque posuere augue sapien mauris.",2,3,4,2,2,3,4,1,4,2,3,2,2,2,1,2,4,4,2,4,4,3,1,4,3,5,4,3,4,4,3,4,1,1,4,1,2,4,5,3,4,2,1,1,2,0.200000000000000011102230246251565404236316680908203125,0.9899999999999999911182158029987476766109466552734375,1.8899999999999999023003738329862244427204132080078125,17,1,3,2,1.1999999999999999555910790149937383830547332763671875,4.45000000000000017763568394002504646778106689453125,3.54000000000000003552713678800500929355621337890625,30,3,2,1,2.4199999999999999289457264239899814128875732421875,6.45000000000000017763568394002504646778106689453125,7.38999999999999968025576890795491635799407958984375,34,3,3,1,2,3.95999999999999996447286321199499070644378662109375,7.87999999999999989341858963598497211933135986328125,8.230000000000000426325641456060111522674560546875,46,3,1,2,0.1700000000000000122124532708767219446599483489990234375,0.770000000000000017763568394002504646778106689453125,3.7599999999999997868371792719699442386627197265625,13,3,1,2,0.7399999999999999911182158029987476766109466552734375,4.63999999999999968025576890795491635799407958984375,8.3699999999999992184029906638897955417633056640625,12,2,1,3,2.930000000000000159872115546022541821002960205078125,9.769999999999999573674358543939888477325439453125,8.9199999999999999289457264239899814128875732421875,39,1,2,3,0.5,7.410000000000000142108547152020037174224853515625,9.6099999999999994315658113919198513031005859375,47,93381967
2019-03-05 11:36:08,2019-03-05 11:36:08,2,,100,0,1,2019-03-05 11:36:08,R_db4lZJc8FfWmmFL,,,,,32.0666961669921875,34.766693115234375,test,,1,3,Cursus temporibus non faucibus? Interdum integer blandit bibendum justo nullam? Commodo.,2,4,4,2,3,1,4,3,1,2,5,1,1,2,5,4,5,3,5,3,5,4,2,2,5,1,5,1,5,5,2,2,1,3,4,1,3,4,2,5,1,3,5,4,2,7.339999999999999857891452847979962825775146484375,8.730000000000000426325641456060111522674560546875,7.87000000000000010658141036401502788066864013671875,23,1,3,2,8.3900000000000005684341886080801486968994140625,9.71000000000000085265128291212022304534912109375,9.8300000000000000710542735760100185871124267578125,35,2,1,3,6.42999999999999971578290569595992565155029296875,7.03000000000000024868995751603506505489349365234375,9.21000000000000085265128291212022304534912109375,23,6,2,1,3,3.479999999999999982236431605997495353221893310546875,7.21999999999999975131004248396493494510650634765625,7.78000000000000024868995751603506505489349365234375,37,3,2,1,0.810000000000000053290705182007513940334320068359375,3.560000000000000053290705182007513940334320068359375,3.029999999999999804600747665972448885440826416015625,39,2,3,1,3.020000000000000017763568394002504646778106689453125,4.79999999999999982236431605997495353221893310546875,8.3100000000000004973799150320701301097869873046875,1,3,1,2,3.939999999999999946709294817992486059665679931640625,9.53999999999999914734871708787977695465087890625,7.44000000000000039079850466805510222911834716796875,46,2,1,3,2.45000000000000017763568394002504646778106689453125,7.75,5.0800000000000000710542735760100185871124267578125,43,61451405
