,Rationality,Color,Side,Investments,Analyst,Jury,Bartender,Prefer,Gender,Education,Age,Userid,Interactions,Social_influence,Emotions,Extroversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Anthropomorphism,Animacy,Likability,Intelligence,Safety,Agreement
21,0,0,1,1,1,1,1,1,0.0,3,33,R_1mLxsqC1Cs8UQ2y,1.1964597709677771,3.254754592233987,3.152814235157565,2.8018449486185197,4.683674341138035,14.641986253846206,1.0392675301948213,8.951522038144587,-1.0572495924056002,-0.6818471310831213,0.5982039078352337,0.5976007775751035,0.0,0.5714285714285714
22,0,0,1,1,1,1,1,1,0.0,4,46,R_RRlHbrztiJMP3vb,0.6756741481343441,1.3669827546511368,0.912218130034224,3.319299086805403,8.122280450013248,17.11994048512765,1.7254607351354638,15.465773951443087,0.4848236075134514,-1.7457721679282137,0.5982039078352333,1.5860814854290415,0.6757791887003247,0.42857142857142855
23,0,0,1,1,1,0,0,0,0.0,3,21,R_0H64w76ZrUPXO8h,0.9460872639402669,2.128696652136252,2.2149970591657238,3.0099424808384097,4.683674341138035,6.769169002620054,1.9757420174069533,13.93234653459101,1.1710692782615137,1.2824375841227305,0.9954399450806216,-2.4280617869554706,-0.6577107892839245,0.7142857142857142
24,0,0,1,1,1,0,0,1,0.0,3,47,R_2CBVuELhZxx49Tc,1.104897048742107,2.5059818394193116,1.715854134709469,3.6255708344200954,7.633963901755263,10.30571851948198,1.1021274553264326,9.362415433477414,-1.9056267819259636,-2.108433015029148,-1.004586448599419,-1.2084973089823743,-0.6577107892839249,0.42857142857142855
25,0,0,1,1,1,1,0,1,1.0,4,51,R_29itqPFxcaxJKSZ,1.6016234679012946,4.366039483702972,1.456407738604215,3.113421556255703,5.32836182740197,10.30571851948198,1.8956523229563638,11.090036022993734,-1.6186217448856415,-1.7457721679282137,-0.8030620058618905,-1.6140700519552966,-1.302310512522861,0.5714285714285714
26,0,0,1,1,1,1,0,1,0.0,4,25,R_2aRaMY8uSZnxYLJ,0.8859226313548068,1.7491445219839252,3.152814235157565,3.0099424808384097,7.877035671218472,18.889151345399586,1.4393304587168594,12.00411057510704,-2.788171736373784,0.16560378230429806,-0.6018030205696767,-2.2242477317147853,-0.6577107892839245,0.5714285714285714
27,0,0,1,1,1,1,0,1,0.0,5,42,R_ODaX0gncU1PLDBT,1.3175718355931383,3.254754592233987,3.152814235157565,2.4866504858706993,6.452054075666512,16.27063884333422,1.6346507153839254,8.951522038144587,1.8247035673052177,1.4376090766183094,0.0,-1.0061365202588621,-0.33088783192675036,0.5714285714285714
28,0,0,0,1,1,1,1,1,0.0,3,41,R_2ZX2zuf6oUo6N8e,1.104897048742107,2.3176045918842165,2.2149970591657238,2.8018449486185197,5.548266916063868,15.444698617277666,1.4900451836124622,8.15503560117361,-1.0572495924056002,-1.9266703070214382,-1.408331131531969,-1.2084973089823743,-0.6577107892839249,0.2857142857142857
29,0,0,0,0,0,1,1,1,1.0,3,26,R_1r18SsbUjQeUCyn,1.0551501233612424,2.128696652136252,0.912218130034224,1.1797266219324283,5.110938100566356,12.371846028830854,2.1635992378352045,11.542894053117196,-1.3357002678991108,-1.3867743185604655,-1.6105118489859953,-0.20029756540988763,0.0,0.2857142857142857
30,0,0,0,1,1,1,1,1,1.0,2,35,R_BsjI1PJjk3inFlv,1.3895985323213185,3.6266230917574833,3.152814235157565,1.843663185286638,5.995389441486047,17.99273490266498,1.4900451836124622,4.090365553987265,0.946607699591169,0.8112009125995941,0.5982039078352333,-0.6024116012640489,0.33580242550848727,0.8571428571428571
31,0,0,0,1,1,1,0,1,1.0,4,36,R_s56yVlTR6vVmnVT,0.8859226313548068,2.3176045918842165,2.456211763034585,0.9524967008440914,6.683890893480805,19.80931702999674,1.9360822032476532,9.362415433477414,0.0,-0.3374360484940893,-1.0045864485994185,-1.4111498193738743,-2.5664357164055063,0.42857142857142855
32,0,0,0,1,1,1,1,1,0.0,2,55,R_BrGr7GRYw6ajebT,1.104897048742107,1.9392231704675107,1.715854134709469,3.319299086805403,6.918026701775874,17.99273490266498,1.1021274553264326,7.0237530020080365,0.0,0.3292953432639633,0.3991598749260554,-0.20029756540988763,0.33580242550848727,0.8571428571428572
33,0,0,0,1,1,1,1,1,0.0,3,26,R_YSNT9LVO0KnGBa1,1.1964597709677771,2.128696652136252,1.9684357263364136,1.514712561759723,6.452054075666512,9.661657520428495,2.1992763240140976,11.090036022993734,0.946607699591169,0.4913332136929338,0.0,-1.0061365202588621,0.33580242550848727,0.7142857142857142
34,0,0,0,1,1,1,1,1,1.0,4,47,R_2DRCBZ8alN4g8BA,1.1519081138191523,2.3176045918842165,2.2149970591657238,1.0665356489187081,6.2225440131152725,20.75335721368444,2.0146656269548147,8.951522038144587,-0.25418449086598405,-0.3374360484940893,-0.6018030205696767,0.0,-1.3023105125228605,0.28571428571428575
35,0,0,0,1,1,0,0,1,1.0,4,50,R_1NEXevgBRaeqCkq,0.7514908676919574,1.7491445219839252,1.715854134709469,1.2921225726934848,6.2225440131152725,17.11994048512765,1.2784504450912177,10.645547631819227,0.946607699591169,0.4913332136929338,0.3991598749260554,0.3988775482106322,-0.3308878319267499,0.1428571428571428
36,0,0,0,1,1,1,1,1,0.0,7,58,R_27NiARwaWeivCEr,1.1519081138191523,3.440882099793131,3.3772911223600808,3.8281650419723285,7.154434653777854,24.770703279220083,1.3872241569617352,7.392369608497837,0.946607699591169,0.4913332136929336,0.5982039078352333,-0.6024116012640494,0.33580242550848727,0.28571428571428575
37,0,0,0,1,1,1,1,1,1.0,4,41,R_12RbAf7ksUHbWTR,0.8859226313548068,3.068222128002145,1.715854134709469,3.2165367362828863,8.369675313800114,23.729949368546382,0.7620739363867163,9.362415433477414,1.3919828111010732,0.6519159989579953,0.9954399450806221,1.1915774271089523,1.7138826442305164,0.2857142857142857
38,0,0,0,1,1,1,1,1,1.0,3,31,R_1QtjQaFdT9lz5Uu,1.0551501233612424,2.5059818394193116,2.2149970591657238,1.7346263144203264,4.473907703591112,7.861250717363689,1.4900451836124622,9.781725567716114,-0.25418449086598405,-1.2087941446768704,-0.80306200586189,-1.614070051955297,-1.6210478689718173,0.5714285714285714
39,0,0,0,1,1,1,1,1,0.0,3,52,R_1WSQeEEfkyfWk6Z,1.0023421755437791,2.6938592785379654,2.2149970591657238,1.9521253040683868,8.122280450013248,22.713552721907565,0.8357424442402285,7.769468390085753,-0.5157949195796782,-0.5088650379279384,0.19977776203242611,-0.8040962327838513,1.3652837008682026,0.42857142857142855
40,0,0,0,0,1,0,0,0,0.0,4,54,R_273Gvp98jYxCp6q,1.4234116068071232,3.9970116183959785,3.5984127180840795,2.4866504858706993,7.154434653777854,22.713552721907565,1.4393304587168594,8.549057841178971,0.946607699591169,1.2824375841227296,0.19977776203242611,-1.817237684399668,-0.3308878319267499,0.14285714285714285
41,0,0,0,1,1,1,1,1,1.0,3,63,R_2TmAExzfalCflqp,0.9460872639402669,2.5059818394193116,2.456211763034585,3.7270208682729944,5.770620124521884,18.889151345399586,1.3336322900623307,11.542894053117196,-0.5157949195796782,-0.6818471310831213,0.5982039078352328,0.3988775482106322,0.0,0.5714285714285714
42,0,0,0,1,1,1,0,1,0.0,2,33,R_2QlW2Cnbtz7nRQq,0.8859226313548068,2.5059818394193116,1.456407738604215,2.697200734207381,8.369675313800114,22.713552721907565,1.5394532672711618,12.00411057510704,-2.4906531987716294,-0.8562385098884517,0.0,0.0,1.0191199518535294,0.42857142857142855
43,0,0,0,1,1,1,1,1,0.0,4,43,R_3j1E6JEXq5wRKUy,1.487176513962372,3.8119944358734523,3.8164224775726474,3.421719055184601,5.770620124521884,23.729949368546382,1.4393304587168594,5.968939244395255,-0.25418449086598405,-1.0319206566207864,-1.8128769511844447,-0.40112655271696257,1.3652837008682026,0.2857142857142857
44,0,0,0,1,1,0,0,1,1.0,2,35,R_2dfEvZTeuafcTjC,1.104897048742107,2.6938592785379654,2.692628479688493,1.7346263144203264,4.266769418660577,17.99273490266498,1.2784504450912177,9.362415433477414,-0.7837466855979335,-1.3867743185604655,-0.2002225627966991,-1.0061365202588621,1.019119951853529,0.1428571428571429
45,0,0,0,1,1,1,1,1,0.0,7,67,R_3KYHqOykZeXwOHr,1.1964597709677771,2.6938592785379654,1.9684357263364136,1.9521253040683868,3.4653434441424533,5.289912478009486,2.1992763240140976,8.15503560117361,-1.9056267819259636,-1.2087941446768709,0.19977776203242567,0.19970301495503093,-0.6577107892839249,-0.1428571428571428
46,0,0,0,1,1,1,1,1,1.0,3,50,R_2aqUdSxEguSD66u,0.8859226313548068,3.068222128002145,1.715854134709469,2.0600385245358,6.683890893480805,13.862365919075682,1.4900451836124622,11.090036022993734,-1.9056267819259636,-1.386774318560465,-0.6018030205696767,0.0,-0.9813305223071745,0.5714285714285714
47,0,0,0,1,1,1,0,1,0.0,2,54,R_AvNfhwYOMhPh9bb,1.354358937600749,3.9970116183959785,2.924701864651755,3.7270208682729944,7.633963901755263,18.889151345399586,1.2215621376137737,10.209440267237165,-1.6186217448856415,-0.16773855007924104,-1.004586448599419,-1.4111498193738743,0.0,0.28571428571428575
48,0,0,0,0,0,1,1,0,0.0,2,38,R_2Y3sKAq1n7labqx,1.104897048742107,2.6938592785379654,2.692628479688493,1.1797266219324283,5.110938100566356,14.641986253846206,1.1628368202580976,6.312023128967111,1.8247035673052177,0.9693154009723903,2.5763195937254966,0.19970301495503137,2.064624739941629,0.2857142857142857
49,0,0,0,1,0,1,0,0,1.0,4,42,R_1jk3UCS4hMHHZcp,1.2387889854896257,2.8812644637650546,2.456211763034585,2.274311373358427,3.2719973352073684,7.304502194232268,1.8544159903489335,8.15503560117361,-0.25418449086598405,-0.6818471310831213,-0.8030620058618905,-0.6024116012640489,-1.302310512522861,0.1428571428571429
50,0,0,0,1,1,1,1,1,0.0,7,53,R_sgISXfVot6yZlyp,1.0023421755437791,2.128696652136252,1.715854134709469,3.2165367362828863,7.154434653777854,21.721395263524574,1.1628368202580976,11.090036022993734,1.609752397343594,2.050462005789645,0.9954399450806221,0.0,-0.3308878319267499,0.5714285714285714
51,0,0,0,1,1,1,0,1,0.0,4,A43,R_3NQhwl9KFmBDxX6,0.6756741481343441,0.9817497875798186,1.1890101810521299,2.4866504858706993,8.619198009993204,24.770703279220083,0.8357424442402285,15.993483037144156,2.865195542364374,2.950802922133825,3.3633129663079115,3.3510683713729605,0.6757791887003252,0.1428571428571428
52,0,0,0,0,0,0,0,0,1.0,4,29,R_7OO0mpvGEPOjwA1,1.4234116068071232,4.55007557212879,3.3772911223600808,1.9521253040683868,5.32836182740197,9.039665148559125,1.4900451836124622,3.8074172702158657,-1.3357002678991108,-1.5657881929798592,-1.6105118489859953,-0.20029756540988763,-0.33088783192675036,0.14285714285714285
53,0,0,0,1,1,1,1,1,1.0,4,31,R_1hXPTUJk4liROut,1.0551501233612424,1.9392231704675107,1.715854134709469,2.8018449486185197,8.619198009993204,24.770703279220083,0.7620739363867163,9.781725567716114,0.0,0.0,0.0,0.0,-0.33088783192675036,0.42857142857142855
54,0,0,0,1,1,1,1,1,1.0,4,44,R_2EGgUnHpVvbcORX,1.0023421755437791,3.254754592233987,2.692628479688493,3.113421556255703,3.4653434441424533,21.721395263524574,1.6346507153839254,8.951522038144587,-1.0572495924056002,-0.8562385098884522,-1.408331131531969,-1.8172376843996676,-0.981330522307175,0.7142857142857142
55,0,0,0,1,1,1,1,1,0.0,4,27,R_1l0snIjkzvCGsUp,1.1519081138191523,3.6266230917574833,1.9684357263364136,0.9524967008440914,4.683674341138035,14.641986253846206,2.052884602158321,12.00411057510704,1.8247035673052177,1.1263648004026716,0.39915987492605587,-0.40112655271696235,0.0,0.4285714285714286
56,0,0,0,0,1,0,1,1,1.0,3,65,R_ZjEJrMQM20xXIoF,0.8859226313548068,2.3176045918842165,2.456211763034585,2.9060877702359265,4.683674341138035,17.99273490266498,1.5394532672711618,9.781725567716114,0.4848236075134514,0.3292953432639633,0.19977776203242567,0.0,0.0,0.42857142857142855
57,0,0,0,1,1,0,0,0,0.0,4,41,R_3p6cyDIFaTfwG4E,1.104897048742107,3.440882099793131,2.2149970591657238,3.6255708344200954,6.2225440131152725,17.99273490266498,1.5876317434430245,12.951575651805964,0.0,0.9693154009723903,-0.6018030205696772,-0.40112655271696235,0.0,0.28571428571428575
58,0,1,1,1,1,1,1,1,0.0,4,40,R_2PbRHTBUV15y7Z1,1.2791003797231957,4.181688906050039,3.5984127180840795,1.1797266219324283,4.683674341138035,15.444698617277666,1.3872241569617352,1.857440833662425,-1.3357002678991108,-1.2087941446768704,-2.015413395121052,-3.4497881996037596,-0.6577107892839249,0.1428571428571429
59,0,1,1,1,1,1,0,1,1.0,2,28,R_1fd4d4lOxOX3u7C,1.2387889854896257,3.068222128002145,2.456211763034585,2.5921409603192904,5.548266916063868,14.641986253846206,1.3336322900623307,7.769468390085753,-0.25418449086598405,0.16560378230429806,-0.80306200586189,-1.2084973089823743,-1.9378373832883353,0.1428571428571429
60,0,1,1,1,1,1,1,1,0.0,4,30,R_3NKXb0UamcoCm72,1.4234116068071232,4.366039483702972,2.692628479688493,3.523806519788876,7.877035671218472,19.80931702999674,1.769364177537752,12.00411057510704,-1.6186217448856415,-2.1084330150291475,-1.8128769511844447,-1.0061365202588621,1.019119951853529,0.0
61,0,1,1,1,1,1,1,1,1.0,2,25,R_3Kw7bWzDQs6wBUq,1.1519081138191523,2.3176045918842165,1.9684357263364136,2.4866504858706993,5.32836182740197,9.661657520428495,2.1635992378352045,10.645547631819227,-1.0572495924056002,-0.6818471310831213,0.0,-0.20029756540988763,0.0,0.7142857142857142
62,0,1,1,1,1,1,0,1,1.0,8,47,R_czKefMsMLNWTkv7,1.0551501233612424,3.254754592233987,2.456211763034585,1.7346263144203264,5.110938100566356,9.039665148559125,1.812334030167421,12.473674672788597,0.7180839874333436,1.2824375841227296,0.3991598749260554,0.19970301495503137,-0.6577107892839245,0.8571428571428572
63,0,1,1,1,1,1,1,1,0.0,5,28,R_0PnrauMTvq3YuaJ,0.8212870312213688,2.5059818394193116,2.692628479688493,2.0600385245358,5.548266916063868,14.641986253846206,1.5394532672711618,10.209440267237165,-0.5157949195796782,-0.8562385098884522,0.3991598749260554,-1.4111498193738743,0.0,0.4285714285714286
64,0,1,1,1,1,1,0,1,0.0,4,34,R_2zMxolsSsInsbQR,1.4234116068071232,3.6266230917574833,2.692628479688493,1.2921225726934848,4.266769418660577,15.444698617277666,2.268927956613475,9.362415433477414,-1.0572495924056002,-0.3374360484940893,0.0,-0.20029756540988763,0.6757791887003252,0.42857142857142855
65,0,1,1,1,1,1,1,1,0.0,3,36,R_3rOMknByCvQMgz8,1.1519081138191523,3.254754592233987,3.152814235157565,1.843663185286638,3.4653434441424533,12.371846028830854,1.3336322900623307,8.15503560117361,-3.0887489661595433,-1.2087941446768704,-1.6105118489859949,-1.6140700519552966,-0.981330522307175,0.7142857142857143
66,0,1,1,0,0,0,1,0,0.0,7,36,R_UH1UoxCHytvy20p,0.8859226313548068,2.3176045918842165,1.715854134709469,2.697200734207381,7.633963901755263,20.75335721368444,0.9740673526067402,8.15503560117361,2.0371038450454027,2.2019524699088526,1.9847308498251328,0.9939106368608867,1.365283700868203,0.2857142857142857
67,0,1,1,1,1,0,0,1,1.0,4,27,R_6JAWk8ZFVoKa9AR,1.354358937600749,3.8119944358734523,2.924701864651755,2.5921409603192904,4.473907703591112,8.439583361892483,1.812334030167421,5.634396341603971,0.7180839874333436,0.16560378230429856,-0.8030620058618905,-1.0061365202588621,-0.9813305223071745,0.4285714285714286
68,0,1,1,0,0,0,0,0,0.0,3,42,R_3MzCe5AkEs3KMfc,1.2387889854896257,3.254754592233987,3.152814235157565,3.7270208682729944,3.4653434441424533,18.889151345399586,1.2215621376137737,7.0237530020080365,-0.7837466855979335,-1.386774318560465,0.399159874926055,-0.20029756540988763,-0.9813305223071745,0.14285714285714285
69,0,1,1,0,0,1,1,1,1.0,3,55,R_3ikDtLtAFe5x7wj,1.2387889854896257,2.8812644637650546,2.924701864651755,1.9521253040683868,4.0623002437135485,19.80931702999674,1.3872241569617352,10.209440267237165,-1.3357002678991108,-0.5088650379279384,-1.004586448599419,-1.0061365202588621,-0.9813305223071745,-0.14285714285714285
70,0,1,1,1,1,1,0,1,0.0,4,42,R_1HeCSJTjUuLQqKr,1.0551501233612424,1.9392231704675107,2.2149970591657238,3.8281650419723285,4.0623002437135485,21.721395263524574,1.2215621376137737,8.549057841178971,-1.9056267819259636,-1.3867743185604655,-0.6018030205696763,-1.0061365202588621,0.0,0.4285714285714286
71,0,1,1,1,1,1,1,1,1.0,2,59,R_11bFr4TFkEncfHl,1.2387889854896257,3.6266230917574833,2.456211763034585,3.8281650419723285,7.633963901755263,21.721395263524574,1.1021274553264326,8.549057841178971,0.24590523221691607,-0.16773855007924063,0.9954399450806221,-0.6024116012640494,0.6757791887003247,0.8571428571428572
72,0,1,1,1,1,1,0,1,0.0,4,29,R_1JLUMx76moZL5BM,1.487176513962372,3.9970116183959785,1.715854134709469,3.0099424808384097,4.266769418660577,8.439583361892483,1.6805741806285228,8.951522038144587,-1.6186217448856415,2.0504620057896448,-0.20022256279669864,-0.40112655271696235,0.6757791887003247,0.5714285714285714
73,0,1,1,1,1,1,1,1,1.0,4,28,R_3nHGDtwRBniEjaC,0.8212870312213688,1.3669827546511368,0.912218130034224,2.0600385245358,6.2225440131152725,14.641986253846206,1.1628368202580976,7.769468390085753,-1.0572495924056002,-0.6818471310831218,-0.2002225627966991,0.5976007775751035,0.0,0.1428571428571428
74,0,1,1,1,1,1,0,1,1.0,4,32,R_6i2AF6foMtFEqlP,1.1964597709677771,3.068222128002145,2.692628479688493,0.9524967008440914,3.6615416040543174,14.641986253846206,1.9757420174069533,4.381957138936805,0.946607699591169,0.0,0.7969528303669906,-0.20029756540988722,1.019119951853529,0.5714285714285714
75,0,1,1,1,1,1,0,1,0.0,3,27,R_2q1zrKH6L3ruNlf,1.1964597709677771,2.5059818394193116,2.692628479688493,2.697200734207381,4.266769418660577,14.641986253846206,1.7254607351354638,11.090036022993734,-1.6186217448856415,-1.5657881929798592,-0.40084242035415807,-0.20029756540988722,-0.9813305223071745,0.5714285714285714
76,0,1,1,1,1,1,1,1,0.0,3,29,R_1o6JC73YypsQ67a,0.8212870312213688,1.5584152620743563,0.912218130034224,3.9290113601549836,7.393088771779,22.713552721907565,1.1628368202580976,9.781725567716114,-0.25418449086598405,-0.33743604849408915,-2.2181098714039997,-2.632065758985717,-2.8785721170671352,0.8571428571428572
77,0,1,1,1,1,1,1,1,1.0,3,37,R_3eqKEjs7VzXVawY,0.9460872639402669,1.5584152620743563,2.2149970591657238,1.7346263144203264,4.683674341138035,18.889151345399586,1.7254607351354638,8.549057841178971,1.3919828111010732,0.3292953432639631,-0.20022256279669864,-0.20029756540988722,-0.33088783192675036,0.42857142857142855
78,0,1,1,1,1,1,0,1,0.0,7,55,R_RrTZMGSNBCHCiQ1,0.8859226313548068,3.068222128002145,2.2149970591657238,3.9290113601549836,7.154434653777854,14.641986253846206,1.1628368202580976,10.645547631819227,-0.7837466855979335,-0.3374360484940893,0.7969528303669902,0.0,-1.3023105125228605,0.5714285714285714
79,0,1,1,0,0,1,0,0,1.0,3,32,R_C3mLGEwSVxe77ah,0.8212870312213688,2.128696652136252,1.456407738604215,0.9524967008440914,5.995389441486047,14.641986253846206,1.1628368202580976,12.00411057510704,-2.4906531987716294,-2.1084330150291475,-2.015413395121052,-0.8040962327838513,-0.981330522307175,0.5714285714285714
80,0,1,1,0,1,1,0,1,0.0,7,25,R_56XbZB0WKrhrsU9,1.3895985323213185,3.440882099793131,2.456211763034585,3.113421556255703,4.266769418660577,12.371846028830854,1.4900451836124622,7.392369608497837,-0.25418449086598405,1.2824375841227296,-1.004586448599419,-2.0206352842395026,-0.9813305223071745,0.42857142857142855
81,0,1,1,1,1,1,0,1,0.0,5,35,R_8v8b4QLpseJApvb,1.104897048742107,3.8119944358734523,2.692628479688493,2.0600385245358,7.393088771779,18.889151345399586,2.1635992378352045,14.435196084001863,0.24590523221691607,1.4376090766183098,0.3991598749260554,-2.6320657589857173,-1.3023105125228605,0.7142857142857142
82,0,1,1,1,1,0,0,1,0.0,4,29,R_2ZP0Tzx5jN27Mqm,1.0023421755437791,2.3176045918842165,3.152814235157565,4.0295674409992515,6.2225440131152725,24.770703279220083,1.2215621376137737,7.0237530020080365,-1.6186217448856415,-0.6818471310831213,-0.40084242035415807,-1.2084973089823743,-1.6210478689718169,0.42857142857142855
