,rationality,side,robot,feature,sub_scale,meaning,answers,userID,age,gender,education
22,rational,right,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_883i94DV4dQuEiR,22,female,MA
23,rational,right,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_883i94DV4dQuEiR,22,female,MA
24,rational,right,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_883i94DV4dQuEiR,22,female,MA
25,rational,right,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_883i94DV4dQuEiR,22,female,MA
26,rational,right,red,preference,average,,0.9285714285714286,R_883i94DV4dQuEiR,22,female,MA
27,rational,right,red,preference,std,,0.10101525445522111,R_883i94DV4dQuEiR,22,female,MA
28,half,left,blue,preference,average,,0.14285714285714285,R_883i94DV4dQuEiR,22,female,MA
29,half,left,blue,preference,std,,0.0,R_883i94DV4dQuEiR,22,female,MA
30,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_1pAIbETAQh0OTju,36,male,MA
31,,,participant,NARS,S2,Social Influence of Robots,0.0,R_1pAIbETAQh0OTju,36,male,MA
32,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_1pAIbETAQh0OTju,36,male,MA
33,,,participant,BFI,S1,Extraversion,0.8,R_1pAIbETAQh0OTju,36,male,MA
34,,,participant,BFI,S2,Agreeableness,0.9777777777777779,R_1pAIbETAQh0OTju,36,male,MA
35,,,participant,BFI,S3,Conscientiousness,1.0,R_1pAIbETAQh0OTju,36,male,MA
36,,,participant,BFI,S4,Neuroticism,0.22499999999999998,R_1pAIbETAQh0OTju,36,male,MA
37,,,participant,BFI,S5,Openness,0.9800000000000001,R_1pAIbETAQh0OTju,36,male,MA
38,rational,right,red,Godspeed,S1,Anthropomorphism,0.0,R_1pAIbETAQh0OTju,36,male,MA
39,rational,right,red,Godspeed,S2,Animacy,0.0,R_1pAIbETAQh0OTju,36,male,MA
40,rational,right,red,Godspeed,S3,Likeability,0.0,R_1pAIbETAQh0OTju,36,male,MA
41,rational,right,red,Godspeed,S4,Perceived Intelligence,0.0,R_1pAIbETAQh0OTju,36,male,MA
42,rational,right,red,Godspeed,S5,Perceived Safety,0.0,R_1pAIbETAQh0OTju,36,male,MA
43,half,left,blue,Godspeed,S1,Anthropomorphism,0.0,R_1pAIbETAQh0OTju,36,male,MA
44,half,left,blue,Godspeed,S2,Animacy,0.0,R_1pAIbETAQh0OTju,36,male,MA
45,half,left,blue,Godspeed,S3,Likeability,0.0,R_1pAIbETAQh0OTju,36,male,MA
46,half,left,blue,Godspeed,S4,Perceived Intelligence,0.0,R_1pAIbETAQh0OTju,36,male,MA
47,half,left,blue,Godspeed,S5,Perceived Safety,0.0,R_1pAIbETAQh0OTju,36,male,MA
48,rational,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.2857142857142857,R_1pAIbETAQh0OTju,36,male,MA
49,half,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.7142857142857143,R_1pAIbETAQh0OTju,36,male,MA
50,half,left,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_1pAIbETAQh0OTju,36,male,MA
51,half,left,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_1pAIbETAQh0OTju,36,male,MA
52,rational,right,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_1pAIbETAQh0OTju,36,male,MA
53,rational,right,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_1pAIbETAQh0OTju,36,male,MA
54,half,left,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_1pAIbETAQh0OTju,36,male,MA
55,rational,right,red,q_preference,summary,Count (Normalized) participant chose this robot,0.4,R_1pAIbETAQh0OTju,36,male,MA
56,rational,right,red,preference,average,,0.34285714285714286,R_1pAIbETAQh0OTju,36,male,MA
57,rational,right,red,preference,std,,0.08081220356417688,R_1pAIbETAQh0OTju,36,male,MA
58,half,left,blue,preference,average,,0.7142857142857143,R_1pAIbETAQh0OTju,36,male,MA
59,half,left,blue,preference,std,,0.0,R_1pAIbETAQh0OTju,36,male,MA
60,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_20USM6QIIwJ3t96,32,male,BA
61,,,participant,NARS,S2,Social Influence of Robots,0.0,R_20USM6QIIwJ3t96,32,male,BA
62,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_20USM6QIIwJ3t96,32,male,BA
63,,,participant,BFI,S1,Extraversion,0.7499999999999999,R_20USM6QIIwJ3t96,32,male,BA
64,,,participant,BFI,S2,Agreeableness,0.8222222222222222,R_20USM6QIIwJ3t96,32,male,BA
65,,,participant,BFI,S3,Conscientiousness,0.8222222222222222,R_20USM6QIIwJ3t96,32,male,BA
66,,,participant,BFI,S4,Neuroticism,0.37499999999999994,R_20USM6QIIwJ3t96,32,male,BA
67,,,participant,BFI,S5,Openness,0.5800000000000001,R_20USM6QIIwJ3t96,32,male,BA
68,rational,right,red,Godspeed,S1,Anthropomorphism,0.0,R_20USM6QIIwJ3t96,32,male,BA
69,rational,right,red,Godspeed,S2,Animacy,0.0,R_20USM6QIIwJ3t96,32,male,BA
70,rational,right,red,Godspeed,S3,Likeability,0.0,R_20USM6QIIwJ3t96,32,male,BA
71,rational,right,red,Godspeed,S4,Perceived Intelligence,0.0,R_20USM6QIIwJ3t96,32,male,BA
72,rational,right,red,Godspeed,S5,Perceived Safety,0.0,R_20USM6QIIwJ3t96,32,male,BA
73,half,left,blue,Godspeed,S1,Anthropomorphism,0.0,R_20USM6QIIwJ3t96,32,male,BA
74,half,left,blue,Godspeed,S2,Animacy,0.0,R_20USM6QIIwJ3t96,32,male,BA
75,half,left,blue,Godspeed,S3,Likeability,0.0,R_20USM6QIIwJ3t96,32,male,BA
76,half,left,blue,Godspeed,S4,Perceived Intelligence,0.0,R_20USM6QIIwJ3t96,32,male,BA
77,half,left,blue,Godspeed,S5,Perceived Safety,0.0,R_20USM6QIIwJ3t96,32,male,BA
78,rational,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.8571428571428571,R_20USM6QIIwJ3t96,32,male,BA
79,half,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.14285714285714285,R_20USM6QIIwJ3t96,32,male,BA
80,rational,right,red,q_preference,prefer,Which robot would you prefer?,1.0,R_20USM6QIIwJ3t96,32,male,BA
81,rational,right,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_20USM6QIIwJ3t96,32,male,BA
82,rational,right,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_20USM6QIIwJ3t96,32,male,BA
83,rational,right,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_20USM6QIIwJ3t96,32,male,BA
84,rational,right,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_20USM6QIIwJ3t96,32,male,BA
85,rational,right,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_20USM6QIIwJ3t96,32,male,BA
86,rational,right,red,preference,average,,0.9285714285714286,R_20USM6QIIwJ3t96,32,male,BA
87,rational,right,red,preference,std,,0.10101525445522111,R_20USM6QIIwJ3t96,32,male,BA
88,half,left,blue,preference,average,,0.14285714285714285,R_20USM6QIIwJ3t96,32,male,BA
89,half,left,blue,preference,std,,0.0,R_20USM6QIIwJ3t96,32,male,BA
90,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_3qfISvr9FrgFkqw,30,female,BA
91,,,participant,NARS,S2,Social Influence of Robots,0.0,R_3qfISvr9FrgFkqw,30,female,BA
92,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_3qfISvr9FrgFkqw,30,female,BA
93,,,participant,BFI,S1,Extraversion,0.42500000000000004,R_3qfISvr9FrgFkqw,30,female,BA
94,,,participant,BFI,S2,Agreeableness,0.9555555555555555,R_3qfISvr9FrgFkqw,30,female,BA
95,,,participant,BFI,S3,Conscientiousness,0.8,R_3qfISvr9FrgFkqw,30,female,BA
96,,,participant,BFI,S4,Neuroticism,0.5750000000000001,R_3qfISvr9FrgFkqw,30,female,BA
97,,,participant,BFI,S5,Openness,0.54,R_3qfISvr9FrgFkqw,30,female,BA
98,rational,right,red,Godspeed,S1,Anthropomorphism,0.0,R_3qfISvr9FrgFkqw,30,female,BA
99,rational,right,red,Godspeed,S2,Animacy,0.0,R_3qfISvr9FrgFkqw,30,female,BA
100,rational,right,red,Godspeed,S3,Likeability,0.0,R_3qfISvr9FrgFkqw,30,female,BA
101,rational,right,red,Godspeed,S4,Perceived Intelligence,0.0,R_3qfISvr9FrgFkqw,30,female,BA
102,rational,right,red,Godspeed,S5,Perceived Safety,0.0,R_3qfISvr9FrgFkqw,30,female,BA
103,half,left,blue,Godspeed,S1,Anthropomorphism,0.0,R_3qfISvr9FrgFkqw,30,female,BA
104,half,left,blue,Godspeed,S2,Animacy,0.0,R_3qfISvr9FrgFkqw,30,female,BA
105,half,left,blue,Godspeed,S3,Likeability,0.0,R_3qfISvr9FrgFkqw,30,female,BA
106,half,left,blue,Godspeed,S4,Perceived Intelligence,0.0,R_3qfISvr9FrgFkqw,30,female,BA
107,half,left,blue,Godspeed,S5,Perceived Safety,0.0,R_3qfISvr9FrgFkqw,30,female,BA
108,rational,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.8571428571428571,R_3qfISvr9FrgFkqw,30,female,BA
109,half,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.14285714285714285,R_3qfISvr9FrgFkqw,30,female,BA
110,rational,right,red,q_preference,prefer,Which robot would you prefer?,1.0,R_3qfISvr9FrgFkqw,30,female,BA
111,rational,right,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_3qfISvr9FrgFkqw,30,female,BA
112,rational,right,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_3qfISvr9FrgFkqw,30,female,BA
113,rational,right,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_3qfISvr9FrgFkqw,30,female,BA
114,half,left,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_3qfISvr9FrgFkqw,30,female,BA
115,rational,right,red,q_preference,summary,Count (Normalized) participant chose this robot,0.8,R_3qfISvr9FrgFkqw,30,female,BA
116,rational,right,red,preference,average,,0.8285714285714285,R_3qfISvr9FrgFkqw,30,female,BA
117,rational,right,red,preference,std,,0.040406101782088366,R_3qfISvr9FrgFkqw,30,female,BA
118,half,left,blue,preference,average,,0.14285714285714285,R_3qfISvr9FrgFkqw,30,female,BA
119,half,left,blue,preference,std,,0.0,R_3qfISvr9FrgFkqw,30,female,BA
120,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_1gvGFbzDteCjD5W,32,male,MA
121,,,participant,NARS,S2,Social Influence of Robots,0.0,R_1gvGFbzDteCjD5W,32,male,MA
122,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_1gvGFbzDteCjD5W,32,male,MA
123,,,participant,BFI,S1,Extraversion,0.6749999999999999,R_1gvGFbzDteCjD5W,32,male,MA
124,,,participant,BFI,S2,Agreeableness,0.6444444444444444,R_1gvGFbzDteCjD5W,32,male,MA
125,,,participant,BFI,S3,Conscientiousness,0.7333333333333332,R_1gvGFbzDteCjD5W,32,male,MA
126,,,participant,BFI,S4,Neuroticism,0.5499999999999999,R_1gvGFbzDteCjD5W,32,male,MA
127,,,participant,BFI,S5,Openness,0.5999999999999999,R_1gvGFbzDteCjD5W,32,male,MA
128,rational,right,red,Godspeed,S1,Anthropomorphism,0.0,R_1gvGFbzDteCjD5W,32,male,MA
129,rational,right,red,Godspeed,S2,Animacy,0.0,R_1gvGFbzDteCjD5W,32,male,MA
130,rational,right,red,Godspeed,S3,Likeability,0.0,R_1gvGFbzDteCjD5W,32,male,MA
131,rational,right,red,Godspeed,S4,Perceived Intelligence,0.0,R_1gvGFbzDteCjD5W,32,male,MA
132,rational,right,red,Godspeed,S5,Perceived Safety,0.0,R_1gvGFbzDteCjD5W,32,male,MA
133,irrational,left,blue,Godspeed,S1,Anthropomorphism,0.0,R_1gvGFbzDteCjD5W,32,male,MA
134,irrational,left,blue,Godspeed,S2,Animacy,0.0,R_1gvGFbzDteCjD5W,32,male,MA
135,irrational,left,blue,Godspeed,S3,Likeability,0.0,R_1gvGFbzDteCjD5W,32,male,MA
136,irrational,left,blue,Godspeed,S4,Perceived Intelligence,0.0,R_1gvGFbzDteCjD5W,32,male,MA
137,irrational,left,blue,Godspeed,S5,Perceived Safety,0.0,R_1gvGFbzDteCjD5W,32,male,MA
138,rational,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.7142857142857143,R_1gvGFbzDteCjD5W,32,male,MA
139,irrational,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.2857142857142857,R_1gvGFbzDteCjD5W,32,male,MA
140,irrational,left,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_1gvGFbzDteCjD5W,32,male,MA
141,irrational,left,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_1gvGFbzDteCjD5W,32,male,MA
142,rational,right,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_1gvGFbzDteCjD5W,32,male,MA
143,irrational,left,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_1gvGFbzDteCjD5W,32,male,MA
144,irrational,left,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_1gvGFbzDteCjD5W,32,male,MA
145,rational,right,red,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_1gvGFbzDteCjD5W,32,male,MA
146,rational,right,red,preference,average,,0.4571428571428572,R_1gvGFbzDteCjD5W,32,male,MA
147,rational,right,red,preference,std,,0.36365491603879585,R_1gvGFbzDteCjD5W,32,male,MA
148,irrational,left,blue,preference,average,,0.2857142857142857,R_1gvGFbzDteCjD5W,32,male,MA
149,irrational,left,blue,preference,std,,0.0,R_1gvGFbzDteCjD5W,32,male,MA
150,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
151,,,participant,NARS,S2,Social Influence of Robots,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
152,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
153,,,participant,BFI,S1,Extraversion,0.6749999999999999,R_O1Zv6hG8jcH7cyZ,32,male,MA
154,,,participant,BFI,S2,Agreeableness,0.6222222222222222,R_O1Zv6hG8jcH7cyZ,32,male,MA
155,,,participant,BFI,S3,Conscientiousness,0.8222222222222222,R_O1Zv6hG8jcH7cyZ,32,male,MA
156,,,participant,BFI,S4,Neuroticism,0.6250000000000001,R_O1Zv6hG8jcH7cyZ,32,male,MA
157,,,participant,BFI,S5,Openness,0.6399999999999999,R_O1Zv6hG8jcH7cyZ,32,male,MA
158,rational,right,red,Godspeed,S1,Anthropomorphism,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
159,rational,right,red,Godspeed,S2,Animacy,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
160,rational,right,red,Godspeed,S3,Likeability,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
161,rational,right,red,Godspeed,S4,Perceived Intelligence,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
162,rational,right,red,Godspeed,S5,Perceived Safety,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
163,irrational,left,blue,Godspeed,S1,Anthropomorphism,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
164,irrational,left,blue,Godspeed,S2,Animacy,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
165,irrational,left,blue,Godspeed,S3,Likeability,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
166,irrational,left,blue,Godspeed,S4,Perceived Intelligence,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
167,irrational,left,blue,Godspeed,S5,Perceived Safety,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
168,rational,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.5714285714285714,R_O1Zv6hG8jcH7cyZ,32,male,MA
169,irrational,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.42857142857142855,R_O1Zv6hG8jcH7cyZ,32,male,MA
170,irrational,left,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
171,rational,right,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
172,irrational,left,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
173,rational,right,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
174,rational,right,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
175,rational,right,red,q_preference,summary,Count (Normalized) participant chose this robot,0.6,R_O1Zv6hG8jcH7cyZ,32,male,MA
176,rational,right,red,preference,average,,0.5857142857142856,R_O1Zv6hG8jcH7cyZ,32,male,MA
177,rational,right,red,preference,std,,0.02020305089104422,R_O1Zv6hG8jcH7cyZ,32,male,MA
178,irrational,left,blue,preference,average,,0.42857142857142855,R_O1Zv6hG8jcH7cyZ,32,male,MA
179,irrational,left,blue,preference,std,,0.0,R_O1Zv6hG8jcH7cyZ,32,male,MA
180,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_2b3qU4SNylWBJvw,41,male,HS
181,,,participant,NARS,S2,Social Influence of Robots,0.0,R_2b3qU4SNylWBJvw,41,male,HS
182,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_2b3qU4SNylWBJvw,41,male,HS
183,,,participant,BFI,S1,Extraversion,0.75,R_2b3qU4SNylWBJvw,41,male,HS
184,,,participant,BFI,S2,Agreeableness,0.9777777777777779,R_2b3qU4SNylWBJvw,41,male,HS
185,,,participant,BFI,S3,Conscientiousness,0.8222222222222222,R_2b3qU4SNylWBJvw,41,male,HS
186,,,participant,BFI,S4,Neuroticism,0.44999999999999996,R_2b3qU4SNylWBJvw,41,male,HS
187,,,participant,BFI,S5,Openness,0.8400000000000001,R_2b3qU4SNylWBJvw,41,male,HS
188,rational,right,red,Godspeed,S1,Anthropomorphism,0.0,R_2b3qU4SNylWBJvw,41,male,HS
189,rational,right,red,Godspeed,S2,Animacy,0.0,R_2b3qU4SNylWBJvw,41,male,HS
190,rational,right,red,Godspeed,S3,Likeability,0.0,R_2b3qU4SNylWBJvw,41,male,HS
191,rational,right,red,Godspeed,S4,Perceived Intelligence,0.0,R_2b3qU4SNylWBJvw,41,male,HS
192,rational,right,red,Godspeed,S5,Perceived Safety,0.0,R_2b3qU4SNylWBJvw,41,male,HS
193,irrational,left,blue,Godspeed,S1,Anthropomorphism,0.0,R_2b3qU4SNylWBJvw,41,male,HS
194,irrational,left,blue,Godspeed,S2,Animacy,0.0,R_2b3qU4SNylWBJvw,41,male,HS
195,irrational,left,blue,Godspeed,S3,Likeability,0.0,R_2b3qU4SNylWBJvw,41,male,HS
196,irrational,left,blue,Godspeed,S4,Perceived Intelligence,0.0,R_2b3qU4SNylWBJvw,41,male,HS
197,irrational,left,blue,Godspeed,S5,Perceived Safety,0.0,R_2b3qU4SNylWBJvw,41,male,HS
198,rational,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.7142857142857143,R_2b3qU4SNylWBJvw,41,male,HS
199,irrational,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.2857142857142857,R_2b3qU4SNylWBJvw,41,male,HS
200,rational,right,red,q_preference,prefer,Which robot would you prefer?,1.0,R_2b3qU4SNylWBJvw,41,male,HS
201,rational,right,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_2b3qU4SNylWBJvw,41,male,HS
202,rational,right,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_2b3qU4SNylWBJvw,41,male,HS
203,rational,right,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_2b3qU4SNylWBJvw,41,male,HS
204,rational,right,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_2b3qU4SNylWBJvw,41,male,HS
205,rational,right,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_2b3qU4SNylWBJvw,41,male,HS
206,rational,right,red,preference,average,,0.8571428571428572,R_2b3qU4SNylWBJvw,41,male,HS
207,rational,right,red,preference,std,,0.20203050891044214,R_2b3qU4SNylWBJvw,41,male,HS
208,irrational,left,blue,preference,average,,0.2857142857142857,R_2b3qU4SNylWBJvw,41,male,HS
209,irrational,left,blue,preference,std,,0.0,R_2b3qU4SNylWBJvw,41,male,HS
210,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_27lporB8KdYdZ4I,36,female,MA
211,,,participant,NARS,S2,Social Influence of Robots,0.0,R_27lporB8KdYdZ4I,36,female,MA
212,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_27lporB8KdYdZ4I,36,female,MA
213,,,participant,BFI,S1,Extraversion,0.7,R_27lporB8KdYdZ4I,36,female,MA
214,,,participant,BFI,S2,Agreeableness,0.5555555555555556,R_27lporB8KdYdZ4I,36,female,MA
215,,,participant,BFI,S3,Conscientiousness,0.8222222222222222,R_27lporB8KdYdZ4I,36,female,MA
216,,,participant,BFI,S4,Neuroticism,0.6000000000000001,R_27lporB8KdYdZ4I,36,female,MA
217,,,participant,BFI,S5,Openness,0.86,R_27lporB8KdYdZ4I,36,female,MA
218,half,left,red,Godspeed,S1,Anthropomorphism,0.0,R_27lporB8KdYdZ4I,36,female,MA
219,half,left,red,Godspeed,S2,Animacy,0.0,R_27lporB8KdYdZ4I,36,female,MA
220,half,left,red,Godspeed,S3,Likeability,0.0,R_27lporB8KdYdZ4I,36,female,MA
221,half,left,red,Godspeed,S4,Perceived Intelligence,0.0,R_27lporB8KdYdZ4I,36,female,MA
222,half,left,red,Godspeed,S5,Perceived Safety,0.0,R_27lporB8KdYdZ4I,36,female,MA
223,rational,right,blue,Godspeed,S1,Anthropomorphism,0.0,R_27lporB8KdYdZ4I,36,female,MA
224,rational,right,blue,Godspeed,S2,Animacy,0.0,R_27lporB8KdYdZ4I,36,female,MA
225,rational,right,blue,Godspeed,S3,Likeability,0.0,R_27lporB8KdYdZ4I,36,female,MA
226,rational,right,blue,Godspeed,S4,Perceived Intelligence,0.0,R_27lporB8KdYdZ4I,36,female,MA
227,rational,right,blue,Godspeed,S5,Perceived Safety,0.0,R_27lporB8KdYdZ4I,36,female,MA
228,half,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.0,R_27lporB8KdYdZ4I,36,female,MA
229,rational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,1.0,R_27lporB8KdYdZ4I,36,female,MA
230,rational,right,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_27lporB8KdYdZ4I,36,female,MA
231,rational,right,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_27lporB8KdYdZ4I,36,female,MA
232,rational,right,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_27lporB8KdYdZ4I,36,female,MA
233,rational,right,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_27lporB8KdYdZ4I,36,female,MA
234,half,left,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_27lporB8KdYdZ4I,36,female,MA
235,half,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_27lporB8KdYdZ4I,36,female,MA
236,half,left,red,preference,average,,0.1,R_27lporB8KdYdZ4I,36,female,MA
237,half,left,red,preference,std,,0.14142135623730953,R_27lporB8KdYdZ4I,36,female,MA
238,rational,right,blue,preference,average,,1.0,R_27lporB8KdYdZ4I,36,female,MA
239,rational,right,blue,preference,std,,0.0,R_27lporB8KdYdZ4I,36,female,MA
240,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
241,,,participant,NARS,S2,Social Influence of Robots,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
242,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
243,,,participant,BFI,S1,Extraversion,0.65,R_2ZDIJ20soWQHNO1,31,male,MA
244,,,participant,BFI,S2,Agreeableness,0.7777777777777777,R_2ZDIJ20soWQHNO1,31,male,MA
245,,,participant,BFI,S3,Conscientiousness,0.8888888888888888,R_2ZDIJ20soWQHNO1,31,male,MA
246,,,participant,BFI,S4,Neuroticism,0.45,R_2ZDIJ20soWQHNO1,31,male,MA
247,,,participant,BFI,S5,Openness,0.7,R_2ZDIJ20soWQHNO1,31,male,MA
248,half,left,red,Godspeed,S1,Anthropomorphism,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
249,half,left,red,Godspeed,S2,Animacy,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
250,half,left,red,Godspeed,S3,Likeability,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
251,half,left,red,Godspeed,S4,Perceived Intelligence,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
252,half,left,red,Godspeed,S5,Perceived Safety,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
253,rational,right,blue,Godspeed,S1,Anthropomorphism,0.0,R_2ZDIJ20soWQHNO1,31,male,MA
