,robot,feature,sub_scale,meaning,answers,userID,age,gender,education,side,rationality
10,participant,BFI,S5,Openness,0.7999999999999999,R_2urGHxwWAlyGdHu,30,2.0,5.0,,
11,red,Godspeed,S1,Anthropomorphism,0.8,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
12,red,Godspeed,S2,Animacy,0.7999999999999999,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
13,red,Godspeed,S3,Likeability,0.8,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
14,red,Godspeed,S4,Perceived Intelligence,0.8,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
15,red,Godspeed,S5,Perceived Safety,0.8,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
16,blue,Godspeed,S1,Anthropomorphism,0.6,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
17,blue,Godspeed,S2,Animacy,0.6,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
18,blue,Godspeed,S3,Likeability,0.5199999999999999,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
19,blue,Godspeed,S4,Perceived Intelligence,0.45000000000000007,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
20,blue,Godspeed,S5,Perceived Safety,0.6,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
21,red,r_preference,summary,Count (Normalized) participant chose this robot,0.8571428571428571,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
22,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.14285714285714285,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
23,red,q_preference,prefer,Which robot would you prefer?,1.0,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
24,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
25,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
26,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
27,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
28,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
33,red,preference,average,,0.9285714285714286,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
34,red,preference,std,,0.10101525445522111,R_2urGHxwWAlyGdHu,30,2.0,5.0,right,irrational
35,blue,preference,average,,0.14285714285714285,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
36,blue,preference,std,,,R_2urGHxwWAlyGdHu,30,2.0,5.0,left,half
3,participant,NARS,S1,Situations and Interactions with Robots,0.43333333333333335,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
4,participant,NARS,S2,Social Influence of Robots,0.6,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
5,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
6,participant,BFI,S1,Extraversion,0.625,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
7,participant,BFI,S2,Agreeableness,0.8444444444444444,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
8,participant,BFI,S3,Conscientiousness,0.7999999999999999,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
9,participant,BFI,S4,Neuroticism,0.39999999999999997,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
10,participant,BFI,S5,Openness,0.6199999999999999,R_1l011tD1Bg8DQy2,33,1.0,5.0,,
11,red,Godspeed,S1,Anthropomorphism,0.7000000000000001,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
12,red,Godspeed,S2,Animacy,0.5,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
13,red,Godspeed,S3,Likeability,0.76,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
14,red,Godspeed,S4,Perceived Intelligence,0.7600000000000001,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
15,red,Godspeed,S5,Perceived Safety,0.6666666666666666,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
16,blue,Godspeed,S1,Anthropomorphism,0.5,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
17,blue,Godspeed,S2,Animacy,0.5,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
18,blue,Godspeed,S3,Likeability,0.72,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
19,blue,Godspeed,S4,Perceived Intelligence,0.68,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
20,blue,Godspeed,S5,Perceived Safety,0.6666666666666666,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
21,red,r_preference,summary,Count (Normalized) participant chose this robot,0.14285714285714285,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
22,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.8571428571428571,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
23,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
24,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
25,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
26,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
27,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
28,red,q_preference,summary,Count (Normalized) participant chose this robot,,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
33,red,preference,average,,0.14285714285714285,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
34,red,preference,std,,,R_1l011tD1Bg8DQy2,33,1.0,5.0,right,irrational
35,blue,preference,average,,0.8571428571428571,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
36,blue,preference,std,,,R_1l011tD1Bg8DQy2,33,1.0,5.0,left,half
3,participant,NARS,S1,Situations and Interactions with Robots,0.4666666666666666,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
4,participant,NARS,S2,Social Influence of Robots,0.44000000000000006,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
5,participant,NARS,S3,Emotions in Interaction with Robots,0.9333333333333332,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
6,participant,BFI,S1,Extraversion,0.825,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
7,participant,BFI,S2,Agreeableness,0.911111111111111,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
8,participant,BFI,S3,Conscientiousness,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
9,participant,BFI,S4,Neuroticism,0.37500000000000006,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
10,participant,BFI,S5,Openness,0.8400000000000001,R_3fdaKyucMA6ueH8,28,2.0,7.0,,
11,red,Godspeed,S1,Anthropomorphism,0.7000000000000001,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
12,red,Godspeed,S2,Animacy,0.43333333333333335,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
13,red,Godspeed,S3,Likeability,0.4,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
14,red,Godspeed,S4,Perceived Intelligence,0.48,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
15,red,Godspeed,S5,Perceived Safety,0.39999999999999997,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
16,blue,Godspeed,S1,Anthropomorphism,0.85,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
17,blue,Godspeed,S2,Animacy,0.7999999999999999,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
18,blue,Godspeed,S3,Likeability,0.8,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
19,blue,Godspeed,S4,Perceived Intelligence,0.8400000000000001,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
20,blue,Godspeed,S5,Perceived Safety,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
21,red,r_preference,summary,Count (Normalized) participant chose this robot,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
22,blue,r_preference,summary,Count (Normalized) participant chose this robot,,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
23,red,q_preference,prefer,Which robot would you prefer?,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
24,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
25,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
26,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
27,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
28,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
33,red,preference,average,,1.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
34,red,preference,std,,0.0,R_3fdaKyucMA6ueH8,28,2.0,7.0,right,irrational
35,blue,preference,average,,,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
36,blue,preference,std,,,R_3fdaKyucMA6ueH8,28,2.0,7.0,left,half
3,participant,NARS,S1,Situations and Interactions with Robots,0.43333333333333335,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
4,participant,NARS,S2,Social Influence of Robots,0.6,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
5,participant,NARS,S3,Emotions in Interaction with Robots,0.7333333333333334,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
6,participant,BFI,S1,Extraversion,0.44999999999999996,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
7,participant,BFI,S2,Agreeableness,0.711111111111111,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
8,participant,BFI,S3,Conscientiousness,0.4666666666666667,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
9,participant,BFI,S4,Neuroticism,0.975,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
10,participant,BFI,S5,Openness,0.54,R_2OJD0HQHgnW7TIm,32,2.0,5.0,,
11,red,Godspeed,S1,Anthropomorphism,0.65,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
12,red,Godspeed,S2,Animacy,0.5333333333333333,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
13,red,Godspeed,S3,Likeability,1.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
14,red,Godspeed,S4,Perceived Intelligence,0.72,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
15,red,Godspeed,S5,Perceived Safety,0.8666666666666667,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
16,blue,Godspeed,S1,Anthropomorphism,0.8999999999999999,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
17,blue,Godspeed,S2,Animacy,0.5333333333333333,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
18,blue,Godspeed,S3,Likeability,1.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
19,blue,Godspeed,S4,Perceived Intelligence,0.8800000000000001,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
20,blue,Godspeed,S5,Perceived Safety,1.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
21,red,r_preference,summary,Count (Normalized) participant chose this robot,0.7142857142857143,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
22,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.2857142857142857,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
23,red,q_preference,prefer,Which robot would you prefer?,1.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
24,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
25,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
26,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
27,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
28,red,q_preference,summary,Count (Normalized) participant chose this robot,0.8,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
33,red,preference,average,,0.7571428571428571,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
34,red,preference,std,,0.06060915267313267,R_2OJD0HQHgnW7TIm,32,2.0,5.0,right,irrational
35,blue,preference,average,,0.2857142857142857,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
36,blue,preference,std,,,R_2OJD0HQHgnW7TIm,32,2.0,5.0,left,half
3,participant,NARS,S1,Situations and Interactions with Robots,0.6,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
4,participant,NARS,S2,Social Influence of Robots,0.6,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
5,participant,NARS,S3,Emotions in Interaction with Robots,0.6,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
6,participant,BFI,S1,Extraversion,0.55,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
7,participant,BFI,S2,Agreeableness,0.6000000000000001,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
8,participant,BFI,S3,Conscientiousness,0.5777777777777778,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
9,participant,BFI,S4,Neuroticism,0.7499999999999999,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
10,participant,BFI,S5,Openness,0.5200000000000001,R_38KUXmSBY0qHy4p,30,2.0,5.0,,
11,red,Godspeed,S1,Anthropomorphism,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
12,red,Godspeed,S2,Animacy,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
13,red,Godspeed,S3,Likeability,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
14,red,Godspeed,S4,Perceived Intelligence,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
15,red,Godspeed,S5,Perceived Safety,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
16,blue,Godspeed,S1,Anthropomorphism,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
17,blue,Godspeed,S2,Animacy,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
18,blue,Godspeed,S3,Likeability,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
19,blue,Godspeed,S4,Perceived Intelligence,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
20,blue,Godspeed,S5,Perceived Safety,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
21,red,r_preference,summary,Count (Normalized) participant chose this robot,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
22,blue,r_preference,summary,Count (Normalized) participant chose this robot,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
23,,q_preference,prefer,Which robot would you prefer?,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
24,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
25,,q_preference,member,Which robot do you think will serve as a good jury member?,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
26,,q_preference,analyst,Which robot do you think will be a better analyst?,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
27,,q_preference,bartender,Which robot would you like as a bartender?,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
28,red,q_preference,summary,Count (Normalized) participant chose this robot,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
33,red,preference,average,,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
34,red,preference,std,,,R_38KUXmSBY0qHy4p,30,2.0,5.0,right,irrational
35,blue,preference,average,,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
36,blue,preference,std,,,R_38KUXmSBY0qHy4p,30,2.0,5.0,left,half
