,rationality,color,side,Q5.1,Q7.1,Q10.1,Q12.1,Q14.1,Q16.1,Q18.1,investments,analyst,jury,bartender,prefer,gender,education,age,userID,NARS_S1,NARS_S2,NARS_S3,BFI_S1,BFI_S2,BFI_S3,BFI_S4,BFI_S5,GODSPEED1_S1,GODSPEED1_S2,GODSPEED1_S3,GODSPEED1_S4,GODSPEED1_S5,preference_average
10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,3,27,R_2Y64fxPqCwLMY7J,11.0,18.0,10.0,2.375,3.7777777777777777,4.444444444444445,2.5,2.8,4.8,3.6666666666666665,4.4,4.6,4.333333333333333,0.0
11,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,3,22,R_D90vrGCo2s6YKxH,18.0,16.0,12.0,3.5,3.0,3.2222222222222223,2.625,3.2,3.4,3.3333333333333335,3.8,3.8,3.3333333333333335,0.0
12,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,4,38,R_ZCD0AB99kCTp0Nr,6.0,16.0,6.0,1.625,3.0,4.333333333333333,4.625,4.3,1.8,2.0,3.6,2.4,3.0,0.0
13,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,4,26,R_1mRyND0DfhUSGf9,9.0,11.0,3.0,4.375,4.777777777777778,4.555555555555555,1.5,4.7,3.8,3.3333333333333335,4.2,4.4,3.3333333333333335,0.0
14,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,4,28,R_2Sp2TRwCwFpZFOc,11.0,10.0,6.0,4.625,4.222222222222222,3.7777777777777777,1.875,4.2,4.0,3.5,3.8,4.0,3.0,0.0
15,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,50,R_t08JW1LDww39zqx,17.0,18.0,12.0,2.125,3.2222222222222223,2.888888888888889,1.625,2.5,2.4,2.8333333333333335,3.8,3.2,3.0,0.0
16,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,4,37,R_2Qsuy4ZBBjTVGuu,6.0,7.0,9.0,2.5,4.333333333333333,4.444444444444445,1.875,3.8,1.2,1.1666666666666667,2.0,2.4,3.0,0.0
17,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,4,50,R_vcbrtuiUpplHZGF,14.0,14.0,9.0,3.375,4.333333333333333,4.444444444444445,1.625,4.0,2.8,2.3333333333333335,3.4,3.2,3.0,0.0
18,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,27,R_1BVCrIsWyMWsM8p,13.0,13.0,6.0,2.125,3.0,3.6666666666666665,3.625,3.8,3.2,3.0,3.2,3.8,3.0,0.0
19,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,4,45,R_eEAhF1eenrP3XJn,16.0,21.0,13.0,2.75,3.888888888888889,4.0,2.0,4.3,1.0,1.6666666666666667,2.2,2.2,3.0,0.0
20,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,7,28,R_116ZD1ZHma6KnWH,13.0,15.0,9.0,2.75,3.4444444444444446,3.3333333333333335,2.5,4.1,2.2,3.3333333333333335,4.6,3.4,2.6666666666666665,0.0
21,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,0,3,44,R_1jCgskkCfGdFLrm,14.0,14.0,8.0,2.0,2.5555555555555554,4.666666666666667,3.125,3.6,3.8,3.6666666666666665,4.4,3.4,3.6666666666666665,0.0
22,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,0,4,29,R_C3aKHmCWQVVVfLr,9.0,10.0,11.0,1.75,2.0,3.4444444444444446,2.5,4.4,2.8,2.1666666666666665,2.6,2.0,2.3333333333333335,0.0
23,2,1,1,1,2,2,2,1,2,1,1,2,1,2,1,0,2,20,R_1IN0hqKWaGRLXHf,16.0,14.0,8.0,4.375,4.444444444444445,4.111111111111111,1.375,3.3,3.6,3.5,3.6,3.8,3.6666666666666665,0.0
24,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,0,3,34,R_1LTJtwHZgx8dYT5,22.0,20.0,11.0,2.25,3.5555555555555554,4.888888888888889,3.625,3.3,2.6,2.3333333333333335,3.8,3.6,2.3333333333333335,0.0
25,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,4,33,R_2SkoHOxNPaPZ2ir,18.0,21.0,13.0,1.875,2.3333333333333335,3.2222222222222223,4.25,4.6,1.0,2.0,3.0,3.0,3.0,0.0
26,2,1,0,1,1,1,2,2,2,1,2,2,2,1,2,0,5,30,R_1gkDPL5qJxExZaX,21.0,18.0,11.0,2.125,2.7777777777777777,3.6666666666666665,3.0,2.1,1.2,1.0,1.0,1.0,1.0,0.0
27,2,1,0,1,1,1,2,2,1,2,2,2,2,2,2,0,4,27,R_33wf27BGDzYS7Rr,7.0,16.0,6.0,2.125,4.333333333333333,3.7777777777777777,2.875,4.1,4.0,3.3333333333333335,3.4,4.4,4.0,0.0
28,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,0,7,61,R_21BeJ0Cop7PCf1v,13.0,16.0,7.0,3.125,4.111111111111111,4.444444444444445,1.625,4.7,2.4,2.1666666666666665,3.2,3.8,3.0,0.0
29,2,1,0,1,1,2,2,1,2,2,2,2,1,1,2,0,6,33,R_AEYxN8fu62T1nup,14.0,16.0,13.0,2.125,3.7777777777777777,3.7777777777777777,4.0,2.8,1.0,1.6666666666666667,3.2,2.2,4.333333333333333,0.0
30,2,1,0,1,1,2,2,1,2,2,2,2,1,2,2,0,3,26,R_r3JV3fdB2Xr4KqJ,18.0,15.0,10.0,3.125,3.4444444444444446,3.111111111111111,2.75,3.4,3.0,2.5,3.2,3.0,3.6666666666666665,0.0
31,2,1,0,2,2,1,2,2,2,2,2,2,2,2,2,0,4,37,R_3FL0xU5ZEL3wtMS,24.0,19.0,15.0,3.5,4.0,4.222222222222222,3.125,3.1,1.0,1.0,1.0,1.0,1.0,0.0
32,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,4,42,R_2uqTAnr64KCbBzv,12.0,14.0,7.0,2.375,3.6666666666666665,4.333333333333333,3.875,4.8,1.2,2.8333333333333335,3.8,4.0,3.3333333333333335,0.0
33,2,1,0,1,1,1,2,2,2,2,1,1,1,2,1,0,4,35,R_3KNkr7Ia0i4I27z,13.0,12.0,9.0,4.375,4.777777777777778,5.0,1.625,3.5,1.4,3.1666666666666665,4.2,4.0,3.6666666666666665,0.0
34,2,1,0,1,1,2,2,2,1,1,2,2,2,1,1,0,7,48,R_3ETt035pNRn71Fy,6.0,14.0,7.0,4.875,4.555555555555555,4.444444444444445,3.5,4.8,2.8,1.1666666666666667,3.2,4.8,3.6666666666666665,0.0
35,2,1,0,2,2,1,2,2,2,2,2,2,2,1,2,0,3,66,R_1QmaBELRUV8k1HG,18.0,19.0,10.0,4.625,5.0,4.666666666666667,1.0,5.0,2.4,2.8333333333333335,3.0,3.8,3.0,0.0
36,2,1,0,2,1,1,1,2,2,1,1,1,1,2,2,0,4,44,R_1DPi4zqCigomBO1,15.0,16.0,12.0,3.125,3.6666666666666665,4.222222222222222,2.0,2.9,1.8,3.1666666666666665,3.0,2.8,3.0,0.0
37,2,1,0,2,1,1,1,2,2,2,1,1,1,2,1,0,4,35,R_1o6EtS9icKfbwIy,18.0,20.0,7.0,1.625,3.4444444444444446,3.6666666666666665,2.875,4.1,2.8,3.1666666666666665,3.2,4.2,4.333333333333333,0.0
38,2,1,0,2,1,1,2,2,2,2,2,2,2,1,2,0,7,35,R_dnzdcHAt33ys78R,12.0,12.0,6.0,2.625,4.444444444444445,4.333333333333333,1.125,3.1,2.4,3.0,4.0,4.0,3.6666666666666665,0.0
39,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,0,7,57,R_3CNkjm67BwR3UKm,17.0,19.0,8.0,4.0,4.0,4.0,2.0,4.0,2.4,2.6666666666666665,2.4,2.6,3.0,0.0
40,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,7,46,R_yHNMMmIiJqHKHip,13.0,11.0,10.0,4.125,3.888888888888889,4.444444444444445,2.75,4.2,1.8,2.8333333333333335,3.8,3.6,3.3333333333333335,0.0
41,2,1,0,2,1,2,2,2,2,2,2,2,2,1,2,0,1,25,R_VPavvEwKByl7pkd,23.0,18.0,15.0,1.5,4.111111111111111,4.111111111111111,2.375,2.3,1.0,1.0,1.0,1.0,1.0,0.0
42,2,1,0,2,1,1,1,2,2,2,2,2,2,2,2,0,4,52,R_216SzkO3J7ngebC,6.0,13.0,8.0,2.25,4.111111111111111,4.222222222222222,2.625,4.5,3.0,3.3333333333333335,3.6,4.0,3.6666666666666665,0.0
43,2,1,0,2,2,2,2,2,2,2,2,2,2,1,2,0,3,39,R_2dAPpi3oUmH3X9f,8.0,8.0,5.0,3.125,4.333333333333333,5.0,1.125,3.6,2.0,2.5,4.0,2.8,2.6666666666666665,0.0
44,2,1,0,2,2,2,1,2,2,2,2,2,2,1,2,0,2,33,R_31HJoUHxsiZj2dh,12.0,17.0,10.0,2.125,3.7777777777777777,4.0,2.875,2.9,4.0,3.3333333333333335,4.0,4.0,4.0,0.0
45,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,0,3,32,R_1gRT5UhuM0bZGho,7.0,16.0,8.0,4.875,4.888888888888889,5.0,1.0,5.0,3.6,4.0,5.0,4.6,4.333333333333333,0.0
46,2,1,0,2,2,2,2,2,1,2,1,2,2,1,1,0,3,24,R_2eVIRdJgrZ2bDl4,11.0,12.0,8.0,2.375,4.111111111111111,3.888888888888889,3.0,3.6,4.0,4.0,3.2,2.6,3.0,0.0
47,2,1,0,1,1,1,1,2,2,2,1,1,1,2,1,0,3,58,R_3EiiUNUX3Su7Kio,12.0,12.0,6.0,3.0,3.2222222222222223,4.555555555555555,2.75,2.9,3.2,3.3333333333333335,4.0,4.0,3.0,0.0
48,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,3,34,R_2tGypwIsIUnkPWv,27.0,23.0,15.0,1.25,3.888888888888889,3.6666666666666665,1.875,3.2,3.2,3.6666666666666665,4.0,5.0,3.3333333333333335,0.0
49,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,5,26,R_3oC6VpCyWTuwsjJ,10.0,11.0,8.0,2.375,2.888888888888889,4.222222222222222,4.875,4.0,2.0,2.8333333333333335,3.2,3.0,3.3333333333333335,0.0
50,2,1,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,24,R_3KO6JJ2UthC307F,13.0,17.0,8.0,3.625,3.5555555555555554,4.0,2.625,3.7,1.6,2.3333333333333335,3.6,4.2,3.3333333333333335,0.0
51,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,31,R_21B8Fhp2vX28v1o,26.0,23.0,15.0,3.0,1.8888888888888888,3.4444444444444446,4.375,4.5,1.0,1.0,1.0,1.0,1.0,0.0
52,1,1,0,2,2,1,2,2,2,2,2,2,2,2,2,0,4,48,R_2aqSmFZ9XYYW1y9,20.0,23.0,15.0,3.25,4.444444444444445,4.888888888888889,1.625,3.1,2.0,2.1666666666666665,2.8,3.4,2.3333333333333335,0.0
53,1,1,0,1,1,2,1,1,1,2,2,1,2,2,1,1,7,64,R_1jAF9n0A9Im2vLb,12.0,10.0,6.0,2.0,4.777777777777778,4.888888888888889,1.0,4.1,1.8,2.1666666666666665,3.6,3.0,3.6666666666666665,0.0
54,1,1,0,2,2,1,2,2,1,2,2,2,2,2,2,0,4,54,R_22DoECqnN3Ij1LA,23.0,25.0,15.0,3.0,4.666666666666667,4.222222222222222,1.0,4.6,1.0,1.0,1.0,1.0,3.0,0.0
55,1,1,0,2,2,1,2,2,2,2,2,2,2,2,2,0,4,33,R_2pJOSS10WzM3WWT,13.0,13.0,6.0,4.0,4.111111111111111,4.0,1.875,3.6,4.0,4.333333333333333,4.4,4.2,3.3333333333333335,0.0
56,1,1,0,2,2,2,2,1,2,2,2,2,2,2,2,0,4,37,R_1qX1ebn98pbtgwr,16.0,17.0,12.0,1.75,3.3333333333333335,3.6666666666666665,2.625,4.6,3.0,3.5,3.8,4.6,4.0,0.0
57,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,4,21,R_1rvlkbhwPHqOJrp,19.0,18.0,7.0,3.0,3.0,3.0,3.125,3.3,3.0,3.5,3.6,3.4,4.0,0.0
58,1,1,0,1,1,1,1,2,1,2,1,1,1,2,1,0,3,28,R_SI4sQ3rPb5P1lCh,24.0,22.0,13.0,1.875,4.0,2.5555555555555554,4.625,4.2,2.0,2.5,2.8,3.0,3.3333333333333335,0.0
59,1,1,0,2,1,1,1,1,1,2,1,1,1,1,1,0,7,54,R_1CIQhknem8NOOi6,10.0,13.0,9.0,1.25,2.6666666666666665,4.777777777777778,4.625,3.2,4.0,3.8333333333333335,4.8,4.4,3.6666666666666665,0.0
60,1,1,0,1,2,2,2,2,2,1,1,1,2,2,1,1,7,43,R_yyWLlXcHmu2sZsB,7.0,11.0,5.0,4.0,4.333333333333333,3.5555555555555554,1.75,5.0,1.6,1.6666666666666667,2.8,2.4,3.3333333333333335,0.0
61,1,1,0,2,2,2,2,2,2,2,2,1,1,2,2,0,7,55,R_sBjkyTE0R4BCXiV,16.0,14.0,6.0,2.625,4.666666666666667,4.888888888888889,1.625,3.1,3.0,3.3333333333333335,4.4,4.6,4.0,0.0
62,1,1,0,1,1,1,1,2,2,1,1,1,1,2,1,0,2,42,R_2t8QVuFmfUAkRke,21.0,16.0,15.0,3.125,4.333333333333333,4.111111111111111,1.75,2.6,3.2,3.0,4.0,4.2,4.0,0.0
63,1,1,0,1,2,2,1,1,1,1,2,2,2,1,2,0,2,54,R_2WHUiolRvIl2Bld,15.0,18.0,8.0,2.5,4.0,4.666666666666667,3.5,3.3,2.6,2.6666666666666665,3.2,2.4,3.3333333333333335,0.0
64,1,1,0,2,1,2,2,2,2,1,1,1,1,2,1,1,5,51,R_1opch7l3UWoa4fF,7.0,9.0,7.0,3.75,4.222222222222222,4.888888888888889,2.875,4.3,3.4,3.8333333333333335,3.8,3.4,4.0,0.0
65,1,1,0,1,1,1,1,2,2,2,1,1,1,2,1,1,5,36,R_3LgMUGZPbChFD38,12.0,16.0,13.0,2.5,4.0,4.222222222222222,1.0,3.8,1.0,2.0,2.8,2.4,3.6666666666666665,0.0
66,1,1,0,1,1,1,2,2,2,2,1,1,2,2,2,1,4,55,R_2q9LfWIrecZTBfX,9.0,16.0,9.0,1.375,3.3333333333333335,2.2222222222222223,4.5,3.7,2.4,2.5,3.0,2.4,3.3333333333333335,0.0
67,1,1,0,2,1,2,1,2,1,1,2,2,2,1,2,0,4,21,R_21EuXTHXuzlThe0,15.0,18.0,10.0,4.625,4.777777777777778,5.0,1.625,3.7,1.6,2.3333333333333335,3.0,3.2,4.0,0.0
68,1,1,0,2,2,1,1,2,1,2,2,2,2,2,2,1,3,28,R_2V9LgMAqfnGMjAC,15.0,14.0,8.0,1.625,3.888888888888889,3.0,3.0,3.4,3.2,3.1666666666666665,3.2,3.4,3.3333333333333335,0.0
69,1,1,0,2,2,1,2,2,2,2,2,1,2,1,2,1,7,39,R_TtS7DzwDRaO6tTH,15.0,19.0,12.0,3.625,4.222222222222222,4.222222222222222,1.25,3.9,2.8,3.6666666666666665,4.2,3.2,3.6666666666666665,0.0
70,1,1,0,2,2,1,2,2,2,2,2,2,2,1,2,1,2,34,R_3e47V1fJMwGGCUG,25.0,19.0,7.0,3.625,3.5555555555555554,3.5555555555555554,3.375,3.7,3.4,3.3333333333333335,3.6,3.6,3.6666666666666665,0.0
71,1,1,0,1,2,2,2,2,1,1,2,2,2,1,2,0,4,56,R_3MtXzbXlQRPLCWo,18.0,17.0,9.0,3.0,3.6666666666666665,3.4444444444444446,2.875,3.1,2.0,2.0,3.2,3.0,3.0,0.0
72,1,1,0,2,1,2,1,2,2,2,2,2,2,1,2,1,2,29,R_3n2VMuBvJj2Szxr,7.0,7.0,3.0,4.75,5.0,5.0,1.0,4.4,2.4,2.1666666666666665,3.8,3.4,3.6666666666666665,0.0
73,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,0,3,32,R_x3ITNQeFKApYQut,12.0,20.0,13.0,1.25,4.777777777777778,5.0,1.0,2.2,1.6,3.0,4.0,4.0,3.6666666666666665,0.0
74,1,1,0,2,1,2,2,2,2,1,2,2,1,1,2,0,3,61,R_3p5dGBUvsNUSUjd,8.0,13.0,6.0,2.625,4.111111111111111,4.0,3.25,4.9,2.0,2.6666666666666665,3.6,4.2,3.6666666666666665,0.0
75,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,3,47,R_3oBACBeqiDipIbH,14.0,16.0,9.0,3.75,3.4444444444444446,4.777777777777778,1.875,4.6,3.4,3.3333333333333335,3.4,3.8,4.0,0.0
76,1,1,0,1,1,2,2,2,2,2,2,2,2,1,2,1,2,35,R_bIqQ2gRAHAdi0k9,12.0,12.0,6.0,2.5,4.111111111111111,4.0,2.0,3.6,2.2,2.5,3.8,4.0,3.3333333333333335,0.0
77,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,4,24,R_1GCf3z8V47zJYRt,13.0,13.0,9.0,1.875,3.888888888888889,3.111111111111111,1.375,2.8,1.2,1.8333333333333333,3.0,2.8,3.6666666666666665,0.0
78,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,4,30,R_1FJJG6UOccX69LN,16.0,15.0,7.0,1.75,2.5555555555555554,3.7777777777777777,4.25,3.8,1.6,1.8333333333333333,2.8,2.0,2.3333333333333335,0.0
79,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,4,30,R_1eS6jGY5UCiIQcb,17.0,20.0,10.0,2.75,3.111111111111111,4.222222222222222,2.625,4.1,1.4,2.1666666666666665,2.8,3.2,3.3333333333333335,0.0
80,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,3,54,R_7TF7eN0fxa4dLq1,10.0,12.0,7.0,3.5,3.6666666666666665,4.666666666666667,1.125,3.7,3.0,2.6666666666666665,3.4,3.0,3.3333333333333335,0.0
81,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,37,R_AyDljEl6D41PSIF,20.0,18.0,10.0,1.25,4.333333333333333,3.2222222222222223,2.625,2.3,1.4,1.0,2.6,1.8,3.0,0.0
82,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,0,4,40,R_29aX9AoTxPdhIYp,14.0,12.0,8.0,3.125,4.888888888888889,5.0,1.125,3.9,1.0,3.0,3.4,4.0,4.0,0.0
83,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,4,37,R_3IRJjcvDitJA2nl,22.0,18.0,11.0,3.75,4.555555555555555,4.444444444444445,1.875,4.3,1.8,2.5,5.0,4.0,3.6666666666666665,0.0
84,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,4,50,R_2Vg2HaM24qMH3N2,14.0,16.0,9.0,2.25,3.3333333333333335,3.3333333333333335,3.375,3.8,3.2,3.5,3.2,3.0,2.3333333333333335,0.0
85,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,0,4,45,R_3DwOilcSJ2iDlev,8.0,6.0,5.0,3.375,3.6666666666666665,4.666666666666667,1.875,4.5,1.8,1.6666666666666667,3.6,3.2,3.6666666666666665,0.0
86,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,0,7,44,R_2a9yhA3gpFKEGcZ,16.0,18.0,8.0,2.625,3.2222222222222223,4.333333333333333,3.25,3.9,1.4,1.8333333333333333,3.4,3.4,3.0,0.0
87,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,0,4,25,R_ZgXLtw1cakJRxnz,8.0,11.0,12.0,2.75,2.888888888888889,4.111111111111111,3.375,4.0,2.8,3.5,3.8,3.6,4.0,0.0
88,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,3,34,R_1Nw4KqBnT5yCDi5,17.0,20.0,14.0,3.25,4.111111111111111,5.0,1.625,4.7,1.2,1.8333333333333333,2.2,2.8,3.3333333333333335,0.0
89,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,7,44,R_25u199SR0KMzlKY,13.0,19.0,10.0,1.5,2.6666666666666665,4.333333333333333,2.875,4.9,1.2,1.3333333333333333,1.0,1.0,1.0,0.0
90,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,0,3,29,R_2y15rZnf7DTawMM,20.0,11.0,9.0,2.5,3.3333333333333335,3.3333333333333335,2.875,2.9,3.2,2.8333333333333335,2.0,2.8,2.6666666666666665,0.0
91,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,5,52,R_1dEvQHPKEbUnRN8,16.0,12.0,9.0,1.375,4.666666666666667,4.666666666666667,2.375,2.7,2.2,2.8333333333333335,3.8,3.2,3.3333333333333335,0.0
92,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,3,40,R_1mmTkVXdtkT4ZBQ,13.0,19.0,11.0,2.0,1.7777777777777777,2.5555555555555554,2.75,5.0,1.0,1.0,3.0,3.0,3.0,0.0
93,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,0,4,61,R_1o1kpGXEn1ZIXbG,12.0,16.0,8.0,1.5,4.666666666666667,4.444444444444445,3.375,3.6,1.8,3.1666666666666665,4.4,4.6,3.3333333333333335,0.0
94,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,0,7,32,R_2w0LUTvQqwRn06q,26.0,25.0,15.0,4.875,4.444444444444445,5.0,1.0,4.3,4.2,4.666666666666667,4.6,4.8,4.666666666666667,0.0
95,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,0,3,23,R_vBRzkc8jzlqWDhT,16.0,11.0,14.0,1.125,3.5555555555555554,4.666666666666667,2.625,3.9,1.2,2.3333333333333335,2.6,2.8,2.3333333333333335,0.0
96,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,4,30,R_1CIxTAVpopmkLlU,11.0,15.0,8.0,4.5,4.111111111111111,4.888888888888889,1.25,4.6,2.2,2.6666666666666665,3.6,3.4,3.6666666666666665,0.0
97,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,3,50,R_0eL3eqstM0StkBz,8.0,9.0,7.0,1.375,3.7777777777777777,3.7777777777777777,1.5,2.4,1.8,2.0,3.6,4.0,3.0,0.0
98,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,7,47,R_2XoLq5HRDETl1qc,19.0,20.0,13.0,2.25,3.6666666666666665,3.6666666666666665,3.625,2.3,2.4,2.0,3.8,3.6,4.0,0.0
99,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,0,2,70,R_1hMVIczX9Ds1UZK,18.0,15.0,9.0,3.25,3.0,3.6666666666666665,2.5,3.2,2.2,1.8333333333333333,3.0,2.2,2.3333333333333335,0.0
100,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,3,47,R_2WSAax6mKzBUt9i,13.0,12.0,7.0,3.5,3.3333333333333335,3.888888888888889,2.5,4.0,2.0,2.0,2.2,2.0,2.0,0.0
101,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,3,49,R_2SxJCmWWk4cPOAj,18.0,21.0,11.0,2.75,3.888888888888889,4.0,2.75,4.5,1.6,2.6666666666666665,2.4,2.0,3.3333333333333335,0.0
102,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,4,61,R_qUzYXivxgfmuBEd,15.0,21.0,8.0,4.375,4.333333333333333,5.0,1.375,4.3,1.2,2.3333333333333335,3.0,3.4,3.0,0.0
103,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,4,30,R_2DMvvHkvhDXMtn4,19.0,17.0,10.0,3.25,3.5555555555555554,3.6666666666666665,2.875,2.7,3.0,3.0,3.0,3.0,3.0,0.0
104,1,0,0,2,2,2,1,1,1,1,1,1,1,2,1,1,4,33,R_12hhbwziTC4ZkC4,13.0,16.0,14.0,3.375,2.6666666666666665,3.0,2.875,2.7,1.6,2.6666666666666665,2.8,4.4,2.6666666666666665,0.0
105,1,0,0,2,1,1,2,1,1,2,1,1,1,2,1,1,2,33,R_3MnAo5QmQVG29YL,18.0,20.0,8.0,3.125,3.3333333333333335,3.2222222222222223,3.0,3.8,3.6,3.1666666666666665,3.8,3.4,3.0,0.0
106,1,0,0,1,2,2,2,2,1,2,2,2,2,2,2,0,4,35,R_3m9s30iSY9IKK9B,19.0,19.0,13.0,1.5,3.0,3.5555555555555554,3.125,3.7,1.8,2.5,2.8,3.8,3.0,0.0
107,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,7,42,R_11cF5e3BWJ8DOPL,14.0,11.0,6.0,1.5,3.7777777777777777,4.888888888888889,2.0,3.1,1.0,2.0,3.0,3.0,3.6666666666666665,0.0
108,1,0,0,2,2,2,1,2,1,2,2,2,2,2,2,0,4,43,R_2tfZBWrT8dfV9hi,6.0,7.0,5.0,2.875,4.333333333333333,4.777777777777778,1.0,4.8,1.0,2.0,3.0,1.8,3.6666666666666665,0.0
