,rationality,side,robot,feature,sub_scale,meaning,answers,userID,age,gender,education
18,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_bQKaMO6AclS4YMN,27,3.0,BA
19,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_bQKaMO6AclS4YMN,27,3.0,BA
20,rational,left,red,q_preference,Q5.1,,1.0,R_bQKaMO6AclS4YMN,27,3.0,BA
21,rational,left,red,q_preference,Q7.1,,1.0,R_bQKaMO6AclS4YMN,27,3.0,BA
22,rational,left,red,q_preference,Q10.1,,1.0,R_bQKaMO6AclS4YMN,27,3.0,BA
23,irrational,right,blue,q_preference,Q12.1,,2.0,R_bQKaMO6AclS4YMN,27,3.0,BA
24,rational,left,red,q_preference,Q14.1,,1.0,R_bQKaMO6AclS4YMN,27,3.0,BA
25,irrational,right,blue,q_preference,Q18.1,,2.0,R_bQKaMO6AclS4YMN,27,3.0,BA
26,rational,left,red,q_preference,prefer,choice,5.0,R_bQKaMO6AclS4YMN,27,3.0,BA
27,irrational,right,blue,q_preference,portfolio,choice,2.0,R_bQKaMO6AclS4YMN,27,3.0,BA
28,irrational,right,blue,q_preference,member,choice,2.0,R_bQKaMO6AclS4YMN,27,3.0,BA
29,irrational,right,blue,q_preference,analyst,choice,2.0,R_bQKaMO6AclS4YMN,27,3.0,BA
30,rational,left,red,q_preference,bartender,choice,1.0,R_bQKaMO6AclS4YMN,27,3.0,BA
31,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_bQKaMO6AclS4YMN,27,3.0,BA
32,rational,left,red,preference,average,,0.8333333333333333,R_bQKaMO6AclS4YMN,27,3.0,BA
33,rational,left,red,preference,std,,0.23570226039551587,R_bQKaMO6AclS4YMN,27,3.0,BA
34,irrational,right,blue,preference,average,,0.3333333333333333,R_bQKaMO6AclS4YMN,27,3.0,BA
35,irrational,right,blue,preference,std,,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
36,,,participant,NARS,S1,Situations and Interactions with Robots,0.6111111111111112,R_3hApZVcyLKjpPdP,28,male,BA
37,,,participant,NARS,S2,Social Influence of Robots,0.35,R_3hApZVcyLKjpPdP,28,male,BA
38,,,participant,NARS,S3,Emotions in Interaction with Robots,0.5,R_3hApZVcyLKjpPdP,28,male,BA
39,,,participant,BFI,S1,Extraversion,3.875,R_3hApZVcyLKjpPdP,28,male,BA
40,,,participant,BFI,S2,Agreeableness,3.3333333333333335,R_3hApZVcyLKjpPdP,28,male,BA
41,,,participant,BFI,S3,Conscientiousness,4.555555555555555,R_3hApZVcyLKjpPdP,28,male,BA
42,,,participant,BFI,S4,Neuroticism,2.25,R_3hApZVcyLKjpPdP,28,male,BA
43,,,participant,BFI,S5,Openness,4.1,R_3hApZVcyLKjpPdP,28,male,BA
44,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.5,R_3hApZVcyLKjpPdP,28,male,BA
45,rational,left,red,GODSPEED1,S2,Animacy,0.5,R_3hApZVcyLKjpPdP,28,male,BA
46,rational,left,red,GODSPEED1,S3,Likeability,0.5,R_3hApZVcyLKjpPdP,28,male,BA
47,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.6,R_3hApZVcyLKjpPdP,28,male,BA
48,rational,left,red,GODSPEED1,S5,Perceived Safety,0.3333333333333333,R_3hApZVcyLKjpPdP,28,male,BA
49,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.5,R_3hApZVcyLKjpPdP,28,male,BA
50,irrational,right,blue,GODSPEED2,S2,Animacy,0.5555555555555555,R_3hApZVcyLKjpPdP,28,male,BA
51,irrational,right,blue,GODSPEED2,S3,Likeability,0.5,R_3hApZVcyLKjpPdP,28,male,BA
52,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.5,R_3hApZVcyLKjpPdP,28,male,BA
53,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.6666666666666666,R_3hApZVcyLKjpPdP,28,male,BA
54,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_3hApZVcyLKjpPdP,28,male,BA
55,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_3hApZVcyLKjpPdP,28,male,BA
56,rational,left,red,q_preference,Q5.1,,1.0,R_3hApZVcyLKjpPdP,28,male,BA
57,irrational,right,blue,q_preference,Q7.1,,2.0,R_3hApZVcyLKjpPdP,28,male,BA
58,irrational,right,blue,q_preference,Q10.1,,2.0,R_3hApZVcyLKjpPdP,28,male,BA
59,irrational,right,blue,q_preference,Q12.1,,2.0,R_3hApZVcyLKjpPdP,28,male,BA
60,rational,left,red,q_preference,Q14.1,,1.0,R_3hApZVcyLKjpPdP,28,male,BA
61,irrational,right,blue,q_preference,Q18.1,,2.0,R_3hApZVcyLKjpPdP,28,male,BA
62,rational,left,red,q_preference,prefer,choice,1.0,R_3hApZVcyLKjpPdP,28,male,BA
63,irrational,right,blue,q_preference,portfolio,choice,2.0,R_3hApZVcyLKjpPdP,28,male,BA
64,irrational,right,blue,q_preference,member,choice,2.0,R_3hApZVcyLKjpPdP,28,male,BA
65,rational,left,red,q_preference,analyst,choice,1.0,R_3hApZVcyLKjpPdP,28,male,BA
66,rational,left,red,q_preference,bartender,choice,1.0,R_3hApZVcyLKjpPdP,28,male,BA
67,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_3hApZVcyLKjpPdP,28,male,BA
68,rational,left,red,preference,average,,0.6666666666666666,R_3hApZVcyLKjpPdP,28,male,BA
69,rational,left,red,preference,std,,0.4714045207910317,R_3hApZVcyLKjpPdP,28,male,BA
70,irrational,right,blue,preference,average,,0.6666666666666666,R_3hApZVcyLKjpPdP,28,male,BA
71,irrational,right,blue,preference,std,,0.0,R_3hApZVcyLKjpPdP,28,male,BA
72,,,participant,NARS,S1,Situations and Interactions with Robots,0.3333333333333333,R_pARRjiIWGR9QzRL,35,male,<BA
73,,,participant,NARS,S2,Social Influence of Robots,0.8,R_pARRjiIWGR9QzRL,35,male,<BA
74,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_pARRjiIWGR9QzRL,35,male,<BA
75,,,participant,BFI,S1,Extraversion,1.125,R_pARRjiIWGR9QzRL,35,male,<BA
76,,,participant,BFI,S2,Agreeableness,1.6666666666666667,R_pARRjiIWGR9QzRL,35,male,<BA
77,,,participant,BFI,S3,Conscientiousness,5.0,R_pARRjiIWGR9QzRL,35,male,<BA
78,,,participant,BFI,S4,Neuroticism,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
79,,,participant,BFI,S5,Openness,1.9,R_pARRjiIWGR9QzRL,35,male,<BA
80,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
81,rational,left,red,GODSPEED1,S2,Animacy,0.16666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
82,rational,left,red,GODSPEED1,S3,Likeability,0.8,R_pARRjiIWGR9QzRL,35,male,<BA
83,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.3,R_pARRjiIWGR9QzRL,35,male,<BA
84,rational,left,red,GODSPEED1,S5,Perceived Safety,0.6666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
85,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
86,irrational,right,blue,GODSPEED2,S2,Animacy,0.16666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
87,irrational,right,blue,GODSPEED2,S3,Likeability,0.8,R_pARRjiIWGR9QzRL,35,male,<BA
88,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.3,R_pARRjiIWGR9QzRL,35,male,<BA
89,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.6666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
90,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_pARRjiIWGR9QzRL,35,male,<BA
91,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_pARRjiIWGR9QzRL,35,male,<BA
92,rational,left,red,q_preference,Q5.1,,1.0,R_pARRjiIWGR9QzRL,35,male,<BA
93,rational,left,red,q_preference,Q7.1,,1.0,R_pARRjiIWGR9QzRL,35,male,<BA
94,rational,left,red,q_preference,Q10.1,,1.0,R_pARRjiIWGR9QzRL,35,male,<BA
95,irrational,right,blue,q_preference,Q12.1,,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
96,irrational,right,blue,q_preference,Q14.1,,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
97,irrational,right,blue,q_preference,Q18.1,,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
98,rational,left,red,q_preference,prefer,choice,5.0,R_pARRjiIWGR9QzRL,35,male,<BA
99,irrational,right,blue,q_preference,portfolio,choice,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
100,irrational,right,blue,q_preference,member,choice,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
101,irrational,right,blue,q_preference,analyst,choice,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
102,irrational,right,blue,q_preference,bartender,choice,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
103,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.6,R_pARRjiIWGR9QzRL,35,male,<BA
104,rational,left,red,preference,average,,0.55,R_pARRjiIWGR9QzRL,35,male,<BA
105,rational,left,red,preference,std,,0.07071067811865474,R_pARRjiIWGR9QzRL,35,male,<BA
106,irrational,right,blue,preference,average,,0.5,R_pARRjiIWGR9QzRL,35,male,<BA
107,irrational,right,blue,preference,std,,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
108,,,participant,NARS,S1,Situations and Interactions with Robots,0.4583333333333333,R_3EF5lR4xxWJnZZ2,23,female,MA
109,,,participant,NARS,S2,Social Influence of Robots,0.33333333333333337,R_3EF5lR4xxWJnZZ2,23,female,MA
110,,,participant,NARS,S3,Emotions in Interaction with Robots,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
111,,,participant,BFI,S1,Extraversion,3.125,R_3EF5lR4xxWJnZZ2,23,female,MA
112,,,participant,BFI,S2,Agreeableness,4.0,R_3EF5lR4xxWJnZZ2,23,female,MA
113,,,participant,BFI,S3,Conscientiousness,5.0,R_3EF5lR4xxWJnZZ2,23,female,MA
114,,,participant,BFI,S4,Neuroticism,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
115,,,participant,BFI,S5,Openness,5.0,R_3EF5lR4xxWJnZZ2,23,female,MA
116,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
117,rational,left,red,GODSPEED1,S2,Animacy,0.2777777777777778,R_3EF5lR4xxWJnZZ2,23,female,MA
118,rational,left,red,GODSPEED1,S3,Likeability,0.6666666666666666,R_3EF5lR4xxWJnZZ2,23,female,MA
119,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.4,R_3EF5lR4xxWJnZZ2,23,female,MA
120,rational,left,red,GODSPEED1,S5,Perceived Safety,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
121,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
122,irrational,right,blue,GODSPEED2,S2,Animacy,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
123,irrational,right,blue,GODSPEED2,S3,Likeability,0.6,R_3EF5lR4xxWJnZZ2,23,female,MA
124,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.4,R_3EF5lR4xxWJnZZ2,23,female,MA
125,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
126,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_3EF5lR4xxWJnZZ2,23,female,MA
127,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_3EF5lR4xxWJnZZ2,23,female,MA
128,irrational,right,blue,q_preference,Q5.1,,2.0,R_3EF5lR4xxWJnZZ2,23,female,MA
129,rational,left,red,q_preference,Q7.1,,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
130,rational,left,red,q_preference,Q10.1,,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
131,irrational,right,blue,q_preference,Q12.1,,2.0,R_3EF5lR4xxWJnZZ2,23,female,MA
132,rational,left,red,q_preference,Q14.1,,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
133,rational,left,red,q_preference,Q18.1,,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
134,rational,left,red,q_preference,prefer,choice,5.0,R_3EF5lR4xxWJnZZ2,23,female,MA
135,irrational,right,blue,q_preference,portfolio,choice,2.0,R_3EF5lR4xxWJnZZ2,23,female,MA
136,irrational,right,blue,q_preference,member,choice,2.0,R_3EF5lR4xxWJnZZ2,23,female,MA
137,irrational,right,blue,q_preference,analyst,choice,2.0,R_3EF5lR4xxWJnZZ2,23,female,MA
138,rational,left,red,q_preference,bartender,choice,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
139,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
140,rational,left,red,preference,average,,0.8333333333333333,R_3EF5lR4xxWJnZZ2,23,female,MA
141,rational,left,red,preference,std,,0.23570226039551587,R_3EF5lR4xxWJnZZ2,23,female,MA
142,irrational,right,blue,preference,average,,0.3333333333333333,R_3EF5lR4xxWJnZZ2,23,female,MA
143,irrational,right,blue,preference,std,,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
144,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_z8yboNmEnOEu84V,35,female,MA
145,,,participant,NARS,S2,Social Influence of Robots,0.0,R_z8yboNmEnOEu84V,35,female,MA
146,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_z8yboNmEnOEu84V,35,female,MA
147,,,participant,BFI,S1,Extraversion,2.625,R_z8yboNmEnOEu84V,35,female,MA
148,,,participant,BFI,S2,Agreeableness,4.0,R_z8yboNmEnOEu84V,35,female,MA
149,,,participant,BFI,S3,Conscientiousness,3.7777777777777777,R_z8yboNmEnOEu84V,35,female,MA
150,,,participant,BFI,S4,Neuroticism,3.25,R_z8yboNmEnOEu84V,35,female,MA
151,,,participant,BFI,S5,Openness,4.0,R_z8yboNmEnOEu84V,35,female,MA
152,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.0,R_z8yboNmEnOEu84V,35,female,MA
153,rational,left,red,GODSPEED1,S2,Animacy,0.0,R_z8yboNmEnOEu84V,35,female,MA
154,rational,left,red,GODSPEED1,S3,Likeability,0.0,R_z8yboNmEnOEu84V,35,female,MA
155,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.0,R_z8yboNmEnOEu84V,35,female,MA
156,rational,left,red,GODSPEED1,S5,Perceived Safety,0.0,R_z8yboNmEnOEu84V,35,female,MA
157,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.5,R_z8yboNmEnOEu84V,35,female,MA
158,irrational,right,blue,GODSPEED2,S2,Animacy,0.0,R_z8yboNmEnOEu84V,35,female,MA
159,irrational,right,blue,GODSPEED2,S3,Likeability,0.0,R_z8yboNmEnOEu84V,35,female,MA
160,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.0,R_z8yboNmEnOEu84V,35,female,MA
161,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.0,R_z8yboNmEnOEu84V,35,female,MA
162,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.8333333333333334,R_z8yboNmEnOEu84V,35,female,MA
163,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.16666666666666666,R_z8yboNmEnOEu84V,35,female,MA
164,rational,left,red,q_preference,Q5.1,,1.0,R_z8yboNmEnOEu84V,35,female,MA
165,rational,left,red,q_preference,Q7.1,,1.0,R_z8yboNmEnOEu84V,35,female,MA
166,rational,left,red,q_preference,Q10.1,,1.0,R_z8yboNmEnOEu84V,35,female,MA
167,irrational,right,blue,q_preference,Q12.1,,2.0,R_z8yboNmEnOEu84V,35,female,MA
168,rational,left,red,q_preference,Q14.1,,1.0,R_z8yboNmEnOEu84V,35,female,MA
169,rational,left,red,q_preference,Q18.1,,1.0,R_z8yboNmEnOEu84V,35,female,MA
170,rational,left,red,q_preference,prefer,choice,1.0,R_z8yboNmEnOEu84V,35,female,MA
171,irrational,right,blue,q_preference,portfolio,choice,2.0,R_z8yboNmEnOEu84V,35,female,MA
172,rational,left,red,q_preference,member,choice,1.0,R_z8yboNmEnOEu84V,35,female,MA
173,irrational,right,blue,q_preference,analyst,choice,2.0,R_z8yboNmEnOEu84V,35,female,MA
174,rational,left,red,q_preference,bartender,choice,1.0,R_z8yboNmEnOEu84V,35,female,MA
175,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,1.6,R_z8yboNmEnOEu84V,35,female,MA
176,rational,left,red,preference,average,,1.2166666666666668,R_z8yboNmEnOEu84V,35,female,MA
177,rational,left,red,preference,std,,0.5421151989096865,R_z8yboNmEnOEu84V,35,female,MA
178,irrational,right,blue,preference,average,,0.16666666666666666,R_z8yboNmEnOEu84V,35,female,MA
179,irrational,right,blue,preference,std,,0.0,R_z8yboNmEnOEu84V,35,female,MA
180,,,participant,NARS,S1,Situations and Interactions with Robots,0.4444444444444445,R_3QMNATNP9uEkBpb,25,male,<BA
181,,,participant,NARS,S2,Social Influence of Robots,0.3,R_3QMNATNP9uEkBpb,25,male,<BA
182,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_3QMNATNP9uEkBpb,25,male,<BA
183,,,participant,BFI,S1,Extraversion,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
184,,,participant,BFI,S2,Agreeableness,4.222222222222222,R_3QMNATNP9uEkBpb,25,male,<BA
185,,,participant,BFI,S3,Conscientiousness,3.0,R_3QMNATNP9uEkBpb,25,male,<BA
186,,,participant,BFI,S4,Neuroticism,1.5,R_3QMNATNP9uEkBpb,25,male,<BA
187,,,participant,BFI,S5,Openness,3.7,R_3QMNATNP9uEkBpb,25,male,<BA
188,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
189,rational,left,red,GODSPEED1,S2,Animacy,0.5833333333333334,R_3QMNATNP9uEkBpb,25,male,<BA
190,rational,left,red,GODSPEED1,S3,Likeability,0.2,R_3QMNATNP9uEkBpb,25,male,<BA
191,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.8,R_3QMNATNP9uEkBpb,25,male,<BA
192,rational,left,red,GODSPEED1,S5,Perceived Safety,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
193,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
194,irrational,right,blue,GODSPEED2,S2,Animacy,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
195,irrational,right,blue,GODSPEED2,S3,Likeability,0.8,R_3QMNATNP9uEkBpb,25,male,<BA
196,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
197,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.3333333333333333,R_3QMNATNP9uEkBpb,25,male,<BA
198,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_3QMNATNP9uEkBpb,25,male,<BA
199,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_3QMNATNP9uEkBpb,25,male,<BA
200,irrational,right,blue,q_preference,Q5.1,,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
201,irrational,right,blue,q_preference,Q7.1,,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
202,irrational,right,blue,q_preference,Q10.1,,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
203,rational,left,red,q_preference,Q12.1,,1.0,R_3QMNATNP9uEkBpb,25,male,<BA
204,rational,left,red,q_preference,Q14.1,,1.0,R_3QMNATNP9uEkBpb,25,male,<BA
205,irrational,right,blue,q_preference,Q18.1,,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
206,rational,left,red,q_preference,prefer,choice,1.0,R_3QMNATNP9uEkBpb,25,male,<BA
207,irrational,right,blue,q_preference,portfolio,choice,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
208,rational,left,red,q_preference,member,choice,1.0,R_3QMNATNP9uEkBpb,25,male,<BA
209,irrational,right,blue,q_preference,analyst,choice,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
210,irrational,right,blue,q_preference,bartender,choice,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
211,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.8,R_3QMNATNP9uEkBpb,25,male,<BA
212,rational,left,red,preference,average,,0.5666666666666667,R_3QMNATNP9uEkBpb,25,male,<BA
213,rational,left,red,preference,std,,0.32998316455372223,R_3QMNATNP9uEkBpb,25,male,<BA
214,irrational,right,blue,preference,average,,0.6666666666666666,R_3QMNATNP9uEkBpb,25,male,<BA
215,irrational,right,blue,preference,std,,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
216,,,participant,NARS,S1,Situations and Interactions with Robots,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
217,,,participant,NARS,S2,Social Influence of Robots,0.6,R_3HAJwe97BFLVTVb,27,male,BA
218,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_3HAJwe97BFLVTVb,27,male,BA
219,,,participant,BFI,S1,Extraversion,2.125,R_3HAJwe97BFLVTVb,27,male,BA
220,,,participant,BFI,S2,Agreeableness,4.444444444444445,R_3HAJwe97BFLVTVb,27,male,BA
221,,,participant,BFI,S3,Conscientiousness,4.333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
222,,,participant,BFI,S4,Neuroticism,3.625,R_3HAJwe97BFLVTVb,27,male,BA
223,,,participant,BFI,S5,Openness,3.3,R_3HAJwe97BFLVTVb,27,male,BA
224,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
225,rational,left,red,GODSPEED1,S2,Animacy,0.5833333333333334,R_3HAJwe97BFLVTVb,27,male,BA
226,rational,left,red,GODSPEED1,S3,Likeability,0.4,R_3HAJwe97BFLVTVb,27,male,BA
227,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.6,R_3HAJwe97BFLVTVb,27,male,BA
228,rational,left,red,GODSPEED1,S5,Perceived Safety,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
229,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.625,R_3HAJwe97BFLVTVb,27,male,BA
230,irrational,right,blue,GODSPEED2,S2,Animacy,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
231,irrational,right,blue,GODSPEED2,S3,Likeability,0.3,R_3HAJwe97BFLVTVb,27,male,BA
232,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.3,R_3HAJwe97BFLVTVb,27,male,BA
233,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
234,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_3HAJwe97BFLVTVb,27,male,BA
235,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_3HAJwe97BFLVTVb,27,male,BA
236,rational,left,red,q_preference,Q5.1,,1.0,R_3HAJwe97BFLVTVb,27,male,BA
237,rational,left,red,q_preference,Q7.1,,1.0,R_3HAJwe97BFLVTVb,27,male,BA
238,rational,left,red,q_preference,Q10.1,,1.0,R_3HAJwe97BFLVTVb,27,male,BA
239,irrational,right,blue,q_preference,Q12.1,,2.0,R_3HAJwe97BFLVTVb,27,male,BA
240,irrational,right,blue,q_preference,Q14.1,,2.0,R_3HAJwe97BFLVTVb,27,male,BA
241,irrational,right,blue,q_preference,Q18.1,,2.0,R_3HAJwe97BFLVTVb,27,male,BA
242,rational,left,red,q_preference,prefer,choice,1.0,R_3HAJwe97BFLVTVb,27,male,BA
243,rational,left,red,q_preference,portfolio,choice,1.0,R_3HAJwe97BFLVTVb,27,male,BA
244,rational,left,red,q_preference,member,choice,1.0,R_3HAJwe97BFLVTVb,27,male,BA
245,rational,left,red,q_preference,analyst,choice,1.0,R_3HAJwe97BFLVTVb,27,male,BA
246,irrational,right,blue,q_preference,bartender,choice,2.0,R_3HAJwe97BFLVTVb,27,male,BA
247,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,1.4,R_3HAJwe97BFLVTVb,27,male,BA
248,rational,left,red,preference,average,,0.95,R_3HAJwe97BFLVTVb,27,male,BA
249,rational,left,red,preference,std,,0.6363961030678927,R_3HAJwe97BFLVTVb,27,male,BA
250,irrational,right,blue,preference,average,,0.5,R_3HAJwe97BFLVTVb,27,male,BA
251,irrational,right,blue,preference,std,,0.0,R_3HAJwe97BFLVTVb,27,male,BA
252,,,participant,NARS,S1,Situations and Interactions with Robots,0.25,R_3q99AZAEXuWQqpU,46,female,MA
253,,,participant,NARS,S2,Social Influence of Robots,0.4,R_3q99AZAEXuWQqpU,46,female,MA
254,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_3q99AZAEXuWQqpU,46,female,MA
255,,,participant,BFI,S1,Extraversion,3.625,R_3q99AZAEXuWQqpU,46,female,MA
