,rationality,side,robot,feature,sub_scale,meaning,answers,userID,age,gender,education
67,,,participant,BFI,S5,Openness,0.725,R_3RgVGyKsN0qt4Hf,36,male,HS
68,irrational,left,red,GODSPEED1,S1,Anthropomorphism,0.75,R_3RgVGyKsN0qt4Hf,36,male,HS
69,irrational,left,red,GODSPEED1,S2,Animacy,0.5,R_3RgVGyKsN0qt4Hf,36,male,HS
70,irrational,left,red,GODSPEED1,S3,Likeability,0.5999999999999999,R_3RgVGyKsN0qt4Hf,36,male,HS
71,irrational,left,red,GODSPEED1,S4,Perceived Intelligence,0.5333333333333333,R_3RgVGyKsN0qt4Hf,36,male,HS
72,irrational,left,red,GODSPEED1,S5,Perceived Safety,0.0,R_3RgVGyKsN0qt4Hf,36,male,HS
73,half,right,blue,GODSPEED2,S1,Anthropomorphism,0.41666666666666663,R_3RgVGyKsN0qt4Hf,36,male,HS
74,half,right,blue,GODSPEED2,S2,Animacy,0.5833333333333334,R_3RgVGyKsN0qt4Hf,36,male,HS
75,half,right,blue,GODSPEED2,S3,Likeability,0.5,R_3RgVGyKsN0qt4Hf,36,male,HS
76,half,right,blue,GODSPEED2,S4,Perceived Intelligence,0.5333333333333333,R_3RgVGyKsN0qt4Hf,36,male,HS
77,half,right,blue,GODSPEED2,S5,Perceived Safety,0.0,R_3RgVGyKsN0qt4Hf,36,male,HS
78,irrational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.7142857142857143,R_3RgVGyKsN0qt4Hf,36,male,HS
79,half,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.2857142857142857,R_3RgVGyKsN0qt4Hf,36,male,HS
80,irrational,left,red,q_preference,prefer,Which robot would you prefer?,1.0,R_3RgVGyKsN0qt4Hf,36,male,HS
81,half,right,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_3RgVGyKsN0qt4Hf,36,male,HS
82,half,right,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_3RgVGyKsN0qt4Hf,36,male,HS
83,half,right,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_3RgVGyKsN0qt4Hf,36,male,HS
84,irrational,left,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_3RgVGyKsN0qt4Hf,36,male,HS
85,irrational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.4,R_3RgVGyKsN0qt4Hf,36,male,HS
86,irrational,left,red,preference,average,,0.5571428571428572,R_3RgVGyKsN0qt4Hf,36,male,HS
87,irrational,left,red,preference,std,,0.22223355980148635,R_3RgVGyKsN0qt4Hf,36,male,HS
88,half,right,blue,preference,average,,0.2857142857142857,R_3RgVGyKsN0qt4Hf,36,male,HS
89,half,right,blue,preference,std,,0.0,R_3RgVGyKsN0qt4Hf,36,male,HS
90,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_12Rc88NieRTaw5S,30,female,<BA
91,,,participant,NARS,S2,Social Influence of Robots,0.2,R_12Rc88NieRTaw5S,30,female,<BA
92,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_12Rc88NieRTaw5S,30,female,<BA
93,,,participant,BFI,S1,Extraversion,0.6666666666666667,R_12Rc88NieRTaw5S,30,female,<BA
94,,,participant,BFI,S2,Agreeableness,0.4444444444444444,R_12Rc88NieRTaw5S,30,female,<BA
95,,,participant,BFI,S3,Conscientiousness,0.5277777777777778,R_12Rc88NieRTaw5S,30,female,<BA
96,,,participant,BFI,S4,Neuroticism,0.78125,R_12Rc88NieRTaw5S,30,female,<BA
97,,,participant,BFI,S5,Openness,0.9,R_12Rc88NieRTaw5S,30,female,<BA
98,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.0,R_12Rc88NieRTaw5S,30,female,<BA
99,rational,left,red,GODSPEED1,S2,Animacy,0.0,R_12Rc88NieRTaw5S,30,female,<BA
100,rational,left,red,GODSPEED1,S3,Likeability,0.2,R_12Rc88NieRTaw5S,30,female,<BA
101,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.0,R_12Rc88NieRTaw5S,30,female,<BA
102,rational,left,red,GODSPEED1,S5,Perceived Safety,0.0,R_12Rc88NieRTaw5S,30,female,<BA
103,half,right,blue,GODSPEED2,S1,Anthropomorphism,0.0,R_12Rc88NieRTaw5S,30,female,<BA
104,half,right,blue,GODSPEED2,S2,Animacy,0.0,R_12Rc88NieRTaw5S,30,female,<BA
105,half,right,blue,GODSPEED2,S3,Likeability,0.2,R_12Rc88NieRTaw5S,30,female,<BA
106,half,right,blue,GODSPEED2,S4,Perceived Intelligence,0.0,R_12Rc88NieRTaw5S,30,female,<BA
107,half,right,blue,GODSPEED2,S5,Perceived Safety,0.0,R_12Rc88NieRTaw5S,30,female,<BA
108,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.8571428571428571,R_12Rc88NieRTaw5S,30,female,<BA
109,half,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.14285714285714285,R_12Rc88NieRTaw5S,30,female,<BA
110,rational,left,red,q_preference,prefer,Which robot would you prefer?,1.0,R_12Rc88NieRTaw5S,30,female,<BA
111,rational,left,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_12Rc88NieRTaw5S,30,female,<BA
112,rational,left,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_12Rc88NieRTaw5S,30,female,<BA
113,rational,left,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_12Rc88NieRTaw5S,30,female,<BA
114,rational,left,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_12Rc88NieRTaw5S,30,female,<BA
115,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_12Rc88NieRTaw5S,30,female,<BA
116,rational,left,red,preference,average,,0.9285714285714286,R_12Rc88NieRTaw5S,30,female,<BA
117,rational,left,red,preference,std,,0.10101525445522111,R_12Rc88NieRTaw5S,30,female,<BA
118,half,right,blue,preference,average,,0.14285714285714285,R_12Rc88NieRTaw5S,30,female,<BA
119,half,right,blue,preference,std,,0.0,R_12Rc88NieRTaw5S,30,female,<BA
120,,,participant,NARS,S1,Situations and Interactions with Robots,0.3333333333333333,R_1ISCgMjTBzjsb7s,19,male,<BA
121,,,participant,NARS,S2,Social Influence of Robots,0.5,R_1ISCgMjTBzjsb7s,19,male,<BA
122,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_1ISCgMjTBzjsb7s,19,male,<BA
123,,,participant,BFI,S1,Extraversion,0.29166666666666663,R_1ISCgMjTBzjsb7s,19,male,<BA
124,,,participant,BFI,S2,Agreeableness,0.8888888888888888,R_1ISCgMjTBzjsb7s,19,male,<BA
125,,,participant,BFI,S3,Conscientiousness,0.5555555555555556,R_1ISCgMjTBzjsb7s,19,male,<BA
126,,,participant,BFI,S4,Neuroticism,0.75,R_1ISCgMjTBzjsb7s,19,male,<BA
127,,,participant,BFI,S5,Openness,0.6333333333333334,R_1ISCgMjTBzjsb7s,19,male,<BA
128,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.25,R_1ISCgMjTBzjsb7s,19,male,<BA
129,rational,left,red,GODSPEED1,S2,Animacy,0.38888888888888884,R_1ISCgMjTBzjsb7s,19,male,<BA
130,rational,left,red,GODSPEED1,S3,Likeability,0.6666666666666667,R_1ISCgMjTBzjsb7s,19,male,<BA
131,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.4666666666666666,R_1ISCgMjTBzjsb7s,19,male,<BA
132,rational,left,red,GODSPEED1,S5,Perceived Safety,0.6666666666666666,R_1ISCgMjTBzjsb7s,19,male,<BA
133,half,right,blue,GODSPEED2,S1,Anthropomorphism,0.625,R_1ISCgMjTBzjsb7s,19,male,<BA
134,half,right,blue,GODSPEED2,S2,Animacy,0.4444444444444444,R_1ISCgMjTBzjsb7s,19,male,<BA
135,half,right,blue,GODSPEED2,S3,Likeability,0.6,R_1ISCgMjTBzjsb7s,19,male,<BA
136,half,right,blue,GODSPEED2,S4,Perceived Intelligence,0.4666666666666666,R_1ISCgMjTBzjsb7s,19,male,<BA
137,half,right,blue,GODSPEED2,S5,Perceived Safety,0.6666666666666666,R_1ISCgMjTBzjsb7s,19,male,<BA
138,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
139,half,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.0,R_1ISCgMjTBzjsb7s,19,male,<BA
140,rational,left,red,q_preference,prefer,Which robot would you prefer?,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
141,rational,left,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
142,rational,left,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
143,rational,left,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
144,rational,left,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
145,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
146,rational,left,red,preference,average,,1.0,R_1ISCgMjTBzjsb7s,19,male,<BA
147,rational,left,red,preference,std,,0.0,R_1ISCgMjTBzjsb7s,19,male,<BA
148,half,right,blue,preference,average,,0.0,R_1ISCgMjTBzjsb7s,19,male,<BA
149,half,right,blue,preference,std,,0.0,R_1ISCgMjTBzjsb7s,19,male,<BA
150,,,participant,NARS,S1,Situations and Interactions with Robots,0.5,R_2Ce9onUvQQjCiGS,26,male,MA
151,,,participant,NARS,S2,Social Influence of Robots,0.8,R_2Ce9onUvQQjCiGS,26,male,MA
152,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_2Ce9onUvQQjCiGS,26,male,MA
153,,,participant,BFI,S1,Extraversion,0.4166666666666667,R_2Ce9onUvQQjCiGS,26,male,MA
154,,,participant,BFI,S2,Agreeableness,0.5,R_2Ce9onUvQQjCiGS,26,male,MA
155,,,participant,BFI,S3,Conscientiousness,0.6666666666666666,R_2Ce9onUvQQjCiGS,26,male,MA
156,,,participant,BFI,S4,Neuroticism,0.75,R_2Ce9onUvQQjCiGS,26,male,MA
157,,,participant,BFI,S5,Openness,0.7,R_2Ce9onUvQQjCiGS,26,male,MA
158,half,left,red,GODSPEED1,S1,Anthropomorphism,0.5,R_2Ce9onUvQQjCiGS,26,male,MA
159,half,left,red,GODSPEED1,S2,Animacy,0.3333333333333333,R_2Ce9onUvQQjCiGS,26,male,MA
160,half,left,red,GODSPEED1,S3,Likeability,0.4,R_2Ce9onUvQQjCiGS,26,male,MA
161,half,left,red,GODSPEED1,S4,Perceived Intelligence,0.5,R_2Ce9onUvQQjCiGS,26,male,MA
162,half,left,red,GODSPEED1,S5,Perceived Safety,0.3333333333333333,R_2Ce9onUvQQjCiGS,26,male,MA
163,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.6666666666666666,R_2Ce9onUvQQjCiGS,26,male,MA
164,irrational,right,blue,GODSPEED2,S2,Animacy,0.6666666666666666,R_2Ce9onUvQQjCiGS,26,male,MA
165,irrational,right,blue,GODSPEED2,S3,Likeability,0.6,R_2Ce9onUvQQjCiGS,26,male,MA
166,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.5333333333333333,R_2Ce9onUvQQjCiGS,26,male,MA
167,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.6666666666666666,R_2Ce9onUvQQjCiGS,26,male,MA
168,half,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.42857142857142855,R_2Ce9onUvQQjCiGS,26,male,MA
169,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.5714285714285714,R_2Ce9onUvQQjCiGS,26,male,MA
170,irrational,right,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_2Ce9onUvQQjCiGS,26,male,MA
171,half,left,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_2Ce9onUvQQjCiGS,26,male,MA
172,irrational,right,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_2Ce9onUvQQjCiGS,26,male,MA
173,irrational,right,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_2Ce9onUvQQjCiGS,26,male,MA
174,half,left,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_2Ce9onUvQQjCiGS,26,male,MA
175,half,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.4,R_2Ce9onUvQQjCiGS,26,male,MA
176,half,left,red,preference,average,,0.41428571428571426,R_2Ce9onUvQQjCiGS,26,male,MA
177,half,left,red,preference,std,,0.020203050891044183,R_2Ce9onUvQQjCiGS,26,male,MA
178,irrational,right,blue,preference,average,,0.5714285714285714,R_2Ce9onUvQQjCiGS,26,male,MA
179,irrational,right,blue,preference,std,,0.0,R_2Ce9onUvQQjCiGS,26,male,MA
180,,,participant,NARS,S1,Situations and Interactions with Robots,0.8333333333333334,R_27x7GeRCFbfA0Ps,41,male,MA
181,,,participant,NARS,S2,Social Influence of Robots,0.2,R_27x7GeRCFbfA0Ps,41,male,MA
182,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_27x7GeRCFbfA0Ps,41,male,MA
183,,,participant,BFI,S1,Extraversion,0.125,R_27x7GeRCFbfA0Ps,41,male,MA
184,,,participant,BFI,S2,Agreeableness,0.6666666666666666,R_27x7GeRCFbfA0Ps,41,male,MA
185,,,participant,BFI,S3,Conscientiousness,0.7222222222222222,R_27x7GeRCFbfA0Ps,41,male,MA
186,,,participant,BFI,S4,Neuroticism,0.125,R_27x7GeRCFbfA0Ps,41,male,MA
187,,,participant,BFI,S5,Openness,0.55,R_27x7GeRCFbfA0Ps,41,male,MA
188,half,left,red,GODSPEED1,S1,Anthropomorphism,0.25,R_27x7GeRCFbfA0Ps,41,male,MA
189,half,left,red,GODSPEED1,S2,Animacy,0.4444444444444445,R_27x7GeRCFbfA0Ps,41,male,MA
190,half,left,red,GODSPEED1,S3,Likeability,0.8,R_27x7GeRCFbfA0Ps,41,male,MA
191,half,left,red,GODSPEED1,S4,Perceived Intelligence,0.6,R_27x7GeRCFbfA0Ps,41,male,MA
192,half,left,red,GODSPEED1,S5,Perceived Safety,0.6666666666666666,R_27x7GeRCFbfA0Ps,41,male,MA
193,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.25,R_27x7GeRCFbfA0Ps,41,male,MA
194,irrational,right,blue,GODSPEED2,S2,Animacy,0.4444444444444445,R_27x7GeRCFbfA0Ps,41,male,MA
195,irrational,right,blue,GODSPEED2,S3,Likeability,0.6,R_27x7GeRCFbfA0Ps,41,male,MA
196,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.4,R_27x7GeRCFbfA0Ps,41,male,MA
197,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.6666666666666666,R_27x7GeRCFbfA0Ps,41,male,MA
198,half,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.14285714285714285,R_27x7GeRCFbfA0Ps,41,male,MA
199,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.8571428571428571,R_27x7GeRCFbfA0Ps,41,male,MA
200,irrational,right,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_27x7GeRCFbfA0Ps,41,male,MA
201,irrational,right,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_27x7GeRCFbfA0Ps,41,male,MA
202,irrational,right,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_27x7GeRCFbfA0Ps,41,male,MA
203,irrational,right,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_27x7GeRCFbfA0Ps,41,male,MA
204,irrational,right,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_27x7GeRCFbfA0Ps,41,male,MA
205,half,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_27x7GeRCFbfA0Ps,41,male,MA
206,half,left,red,preference,average,,0.14285714285714285,R_27x7GeRCFbfA0Ps,41,male,MA
207,half,left,red,preference,std,,0.0,R_27x7GeRCFbfA0Ps,41,male,MA
208,irrational,right,blue,preference,average,,0.8571428571428571,R_27x7GeRCFbfA0Ps,41,male,MA
209,irrational,right,blue,preference,std,,0.0,R_27x7GeRCFbfA0Ps,41,male,MA
210,,,participant,NARS,S1,Situations and Interactions with Robots,0.3333333333333333,R_3Rf85R89Bo46ARh,33,male,MA
211,,,participant,NARS,S2,Social Influence of Robots,0.4,R_3Rf85R89Bo46ARh,33,male,MA
212,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_3Rf85R89Bo46ARh,33,male,MA
213,,,participant,BFI,S1,Extraversion,0.65625,R_3Rf85R89Bo46ARh,33,male,MA
214,,,participant,BFI,S2,Agreeableness,0.5833333333333334,R_3Rf85R89Bo46ARh,33,male,MA
215,,,participant,BFI,S3,Conscientiousness,0.5277777777777778,R_3Rf85R89Bo46ARh,33,male,MA
216,,,participant,BFI,S4,Neuroticism,0.46875,R_3Rf85R89Bo46ARh,33,male,MA
217,,,participant,BFI,S5,Openness,0.475,R_3Rf85R89Bo46ARh,33,male,MA
218,half,left,red,GODSPEED1,S1,Anthropomorphism,0.375,R_3Rf85R89Bo46ARh,33,male,MA
219,half,left,red,GODSPEED1,S2,Animacy,0.5000000000000001,R_3Rf85R89Bo46ARh,33,male,MA
220,half,left,red,GODSPEED1,S3,Likeability,0.4,R_3Rf85R89Bo46ARh,33,male,MA
221,half,left,red,GODSPEED1,S4,Perceived Intelligence,0.45,R_3Rf85R89Bo46ARh,33,male,MA
222,half,left,red,GODSPEED1,S5,Perceived Safety,0.5,R_3Rf85R89Bo46ARh,33,male,MA
223,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.25,R_3Rf85R89Bo46ARh,33,male,MA
224,irrational,right,blue,GODSPEED2,S2,Animacy,0.3888888888888889,R_3Rf85R89Bo46ARh,33,male,MA
225,irrational,right,blue,GODSPEED2,S3,Likeability,0.4,R_3Rf85R89Bo46ARh,33,male,MA
226,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.4,R_3Rf85R89Bo46ARh,33,male,MA
227,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.5,R_3Rf85R89Bo46ARh,33,male,MA
228,half,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.0,R_3Rf85R89Bo46ARh,33,male,MA
229,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,1.0,R_3Rf85R89Bo46ARh,33,male,MA
230,irrational,right,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_3Rf85R89Bo46ARh,33,male,MA
231,irrational,right,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_3Rf85R89Bo46ARh,33,male,MA
232,irrational,right,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_3Rf85R89Bo46ARh,33,male,MA
233,irrational,right,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_3Rf85R89Bo46ARh,33,male,MA
234,irrational,right,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_3Rf85R89Bo46ARh,33,male,MA
235,half,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_3Rf85R89Bo46ARh,33,male,MA
236,half,left,red,preference,average,,0.0,R_3Rf85R89Bo46ARh,33,male,MA
237,half,left,red,preference,std,,0.0,R_3Rf85R89Bo46ARh,33,male,MA
238,irrational,right,blue,preference,average,,1.0,R_3Rf85R89Bo46ARh,33,male,MA
239,irrational,right,blue,preference,std,,0.0,R_3Rf85R89Bo46ARh,33,male,MA
240,,,participant,NARS,S1,Situations and Interactions with Robots,0.5,R_3QGhT2z79AhcQ7w,26,female,BA
241,,,participant,NARS,S2,Social Influence of Robots,0.5,R_3QGhT2z79AhcQ7w,26,female,BA
242,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_3QGhT2z79AhcQ7w,26,female,BA
243,,,participant,BFI,S1,Extraversion,0.6875,R_3QGhT2z79AhcQ7w,26,female,BA
